,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
24,"baker,vin",okl,??,55,1710,315,649,1,8,143,226,168,350,72,22,127,36,197,4,774,3,0,0,False,8.995454545454546,2.672727272727273,11.677272727272728,0.48536209553158705,0.5487804878048781,True,West,9.261616336609494
25,"barkley,erick",por,PG,19,228,24,68,1,7,9,10,5,18,34,17,12,1,29,0,58,0,0,0,False,2.4210526315789473,1.0921052631578947,3.539473684210526,0.35294117647058826,0.5975609756097561,True,West,8.85249964191386
26,"barros,dana",det,PG,29,582,74,192,24,71,21,27,1,57,78,14,33,2,37,0,193,0,0,0,False,4.456896551724138,1.9655172413793103,6.836206896551724,0.3854166666666667,0.6097560975609756,True,East,8.43123691110947
27,"barry,brent",okl,??,81,3041,401,790,164,387,198,234,58,441,426,147,165,37,182,3,1164,2,0,0,False,14.064814814814815,6.330246913580247,21.40740740740741,0.5075949367088608,0.5487804878048781,True,West,9.261616336609494
28,"barry,jon",det,SG,82,1986,255,522,121,258,108,116,42,234,274,94,111,20,134,0,739,7,1,1,False,8.61890243902439,3.176829268292683,12.533536585365853,0.4885057471264368,0.6097560975609756,True,East,8.43123691110947
29,"bateer,menk",den,C,27,408,53,132,4,12,29,37,32,96,22,10,32,5,94,3,139,1,0,0,False,2.759259259259259,1.2777777777777777,4.111111111111111,0.4015151515151515,0.32926829268292684,False,West,7.9329730978248865
30,"battie,tony",bos,C,74,1819,211,390,0,2,88,130,184,481,35,60,51,67,219,3,510,2,0,0,False,6.378378378378378,4.452702702702703,10.83108108108108,0.541025641025641,0.5975609756097561,True,East,9.012023006598469
31,"battier,shane",mem,SG,78,3097,412,961,103,276,198,283,180,418,216,121,155,81,215,2,1125,0,0,0,False,10.125,4.6506410256410255,15.435897435897436,0.4287200832466181,0.2804878048780488,False,West,8.40752611480246
32,"bell,charlie",dal,PG,7,44,3,11,0,6,2,2,2,5,2,0,5,0,3,0,8,0,0,0,False,-0.25,0.21428571428571427,-0.03571428571428571,0.2727272727272727,0.6951219512195121,True,West,9.62675701559448
33,"bell,raja",phi,SG,74,890,103,240,12,44,36,48,31,111,71,21,48,4,109,0,254,3,0,0,False,2.266891891891892,0.7533783783783784,3.1013513513513513,0.42916666666666664,0.524390243902439,True,East,7.325344435852228
34,"bender,jonathan",ind,SF,78,1647,198,460,45,125,140,181,64,244,62,19,96,49,147,1,581,2,0,0,False,4.076923076923077,2.298076923076923,6.663461538461538,0.43043478260869567,0.5121951219512195,True,East,9.490261264173471
35,"best,travis",chi,PG,74,1747,228,518,21,59,104,116,20,151,324,89,99,7,173,6,581,0,0,0,False,7.922297297297297,2.199324324324324,10.263513513513514,0.44015444015444016,0.25609756097560976,False,East,7.937228784940544
36,"bibby,mike",sac,PG,80,2659,446,985,51,138,155,193,37,222,403,87,134,15,133,1,1098,3,0,0,False,11.378125,3.028125,14.725,0.4527918781725888,0.7439024390243902,True,West,10.932068506122203
37,"billups,chauncey",min,??,82,2356,348,823,124,315,207,234,35,226,450,66,138,17,169,1,1027,1,0,0,False,11.737804878048781,2.5121951219512195,15.00609756097561,0.42284325637910086,0.6097560975609756,True,West,9.305868830608159
38,"blaylock,mookie",gsw,PG,35,599,50,146,15,42,4,8,8,52,114,24,37,4,20,0,119,0,0,0,False,3.5785714285714287,1.9428571428571428,5.735714285714286,0.3424657534246575,0.25609756097560976,False,West,9.200671667683729
39,"blount,corie",phi,PF,72,1427,115,251,0,1,29,45,149,368,44,49,52,26,176,1,259,4,1,0,False,3.4722222222222223,3.03125,6.503472222222222,0.4581673306772908,0.524390243902439,True,East,7.325344435852228
40,"blount,mark",bos,C,44,415,32,76,0,0,30,37,26,85,10,16,23,19,59,0,94,1,0,0,False,1.2556818181818181,1.5568181818181819,2.8125,0.42105263157894735,0.5975609756097561,True,East,9.012023006598469
41,"booth,calvin",okl,C,15,279,35,82,0,0,23,24,20,54,16,6,16,13,47,1,93,0,0,0,False,4.366666666666666,2.066666666666667,6.433333333333334,0.4268292682926829,0.5487804878048781,True,West,9.261616336609494
42,"boumtje,ruben",por,C,33,245,13,32,0,0,13,25,21,55,4,3,14,16,38,0,39,0,0,0,False,0.6818181818181818,1.053030303030303,1.7348484848484849,0.40625,0.5975609756097561,True,West,8.85249964191386
43,"bowdler,cal",atl,PF,52,584,61,174,1,5,39,47,38,110,11,18,11,15,64,1,162,0,0,0,False,1.5961538461538463,1.4903846153846154,3.0961538461538463,0.3505747126436782,0.4024390243902439,False,East,8.13245389610163
44,"bowen,bruce",san,SF,59,1700,155,398,56,148,46,96,42,162,88,62,66,25,116,0,412,2,0,1,False,3.5847457627118646,2.7542372881355934,6.813559322033898,0.38944723618090454,0.7073170731707317,True,West,8.454361642608214
45,"bowen,ryan",den,SF,75,1686,147,307,1,12,69,92,134,299,52,75,41,41,171,1,364,0,0,0,False,4.536666666666667,2.8566666666666665,7.4,0.4788273615635179,0.32926829268292684,False,West,7.9329730978248865
46,"bownam,ira",phi,SG,3,29,5,7,0,1,0,0,0,1,1,2,0,0,3,0,10,0,0,0,False,3.0833333333333335,0.6666666666666666,3.75,0.7142857142857143,0.524390243902439,True,East,7.325344435852228
47,"boykins,earl",lac,PG,68,761,110,275,13,42,47,61,27,54,145,20,44,2,44,0,280,0,0,0,False,3.8419117647058822,0.47058823529411764,4.408088235294118,0.4,0.47560975609756095,False,West,8.710625159486785
48,"bradley,michael",tor,PF,26,117,13,25,0,2,4,8,7,24,3,0,6,6,10,0,30,0,0,0,False,0.7403846153846154,0.6923076923076923,1.4326923076923077,0.52,0.5121951219512195,True,East,8.444719478544995
49,"bradley,shawn",dal,C,53,757,78,163,0,1,59,64,53,176,20,28,25,64,128,3,215,6,0,1,False,3.1745283018867925,2.943396226415094,6.117924528301887,0.4785276073619632,0.6951219512195121,True,West,9.62675701559448
50,"brand,elton",lac,PF,80,3021,532,1010,0,0,389,524,396,925,191,80,173,163,254,3,1453,2,0,1,False,16.55,8.2875,24.8375,0.5267326732673268,0.47560975609756095,False,West,8.710625159486785
51,"brandon,terrell",min,PG,32,962,155,365,4,23,83,84,17,93,264,52,43,6,49,1,397,1,0,0,False,14.9609375,3.828125,18.8515625,0.4246575342465753,0.6097560975609756,True,West,9.305868830608159
52,"brewer,jamison",ind,SG,13,43,2,5,0,1,0,0,2,8,9,2,3,0,3,0,4,0,0,0,False,0.8076923076923077,0.5384615384615384,1.3461538461538463,0.4,0.5121951219512195,True,East,9.490261264173471
53,"brezec,primoz",ind,PF,22,160,14,29,0,0,15,25,16,28,6,0,6,7,28,0,43,0,0,0,False,1.7727272727272727,0.22727272727272727,2.0,0.4827586206896552,0.5121951219512195,True,East,9.490261264173471
54,"brown,chucky",sac,SF,18,92,10,27,0,0,1,2,10,33,6,2,5,4,12,0,21,0,0,0,False,0.8194444444444444,1.3055555555555556,2.125,0.37037037037037035,0.7439024390243902,True,West,10.932068506122203
55,"brown,damone",phi,SF,17,66,8,21,0,1,7,8,2,4,2,1,9,1,11,0,23,0,0,0,False,0.16176470588235295,-0.07352941176470588,0.08823529411764706,0.38095238095238093,0.524390243902439,True,East,7.325344435852228
56,"brown,dee",orl,PG,7,65,3,20,1,12,0,0,0,9,2,3,4,1,4,0,7,0,0,0,False,-1.7857142857142858,1.6785714285714286,-0.03571428571428571,0.15,0.5365853658536586,True,East,9.000226555424035
57,"brown,ernest",mia,C,3,21,1,6,0,0,1,4,1,6,0,0,3,1,4,0,3,0,0,0,False,-2.0833333333333335,1.3333333333333333,-0.75,0.16666666666666666,0.43902439024390244,False,East,7.39609036398722
58,"brown,kedrick",bos,SG,29,245,23,70,5,27,12,20,11,50,15,18,7,7,18,0,63,0,0,0,False,1.1379310344827587,2.0517241379310347,3.2758620689655173,0.32857142857142857,0.5975609756097561,True,East,9.012023006598469
59,"brown,kwame",was,C,57,818,94,243,0,1,70,99,63,198,43,16,43,26,105,2,258,0,0,0,False,2.763157894736842,2.254385964912281,5.017543859649122,0.3868312757201646,0.45121951219512196,False,East,9.371986056996747
60,"brown,p.j.",cha,PF,80,2563,250,527,0,0,169,197,273,786,107,59,85,78,222,1,669,1,0,0,False,8.46875,6.921875,15.390625,0.47438330170777987,0.5365853658536586,True,East,9.1413579914785
61,"brown,randy",bos,PG,1,6,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,False,1.5,0.5,2.0,0.0,0.5975609756097561,True,East,9.012023006598469
62,"brown,tierre",hou,PG,40,403,49,115,4,12,21,28,12,42,70,19,40,3,26,0,123,0,0,0,False,2.575,1.09375,3.71875,0.4260869565217391,0.34146341463414637,False,West,9.331772693421593
63,"brunson,rick",por,PG,59,520,45,113,6,11,29,41,23,68,114,25,47,2,51,0,125,0,0,0,False,2.6737288135593222,0.8940677966101694,3.6186440677966103,0.39823008849557523,0.5975609756097561,True,West,8.85249964191386
64,"bryant,kobe",lal,SG,80,3063,749,1597,33,132,488,589,112,441,438,118,223,35,228,1,2019,14,1,2,False,18.590625,4.91875,23.715625,0.46900438321853477,0.7073170731707317,True,West,9.62685752966587
65,"bryant,mark",san,PF,30,206,25,55,0,0,6,8,25,44,10,7,6,2,38,1,56,1,0,0,False,1.8,0.35833333333333334,2.158333333333333,0.45454545454545453,0.7073170731707317,True,West,8.454361642608214
66,"buckner,greg",dal,PG,44,885,104,198,5,16,40,58,67,173,48,31,27,19,124,1,253,0,0,0,False,5.528409090909091,2.3125,7.8977272727272725,0.5252525252525253,0.6951219512195121,True,West,9.62675701559448
67,"buechler,jud",orl,SF,66,684,44,118,21,60,2,4,29,116,32,21,15,8,53,0,111,1,0,0,False,1.2916666666666667,1.4356060606060606,2.8863636363636362,0.3728813559322034,0.5365853658536586,True,East,9.000226555424035
68,"buford,rodney",mem,SG,63,1769,258,593,17,70,58,80,52,272,71,42,63,12,110,1,591,2,0,0,False,4.841269841269841,3.642857142857143,8.619047619047619,0.4350758853288364,0.2804878048780488,False,West,8.40752611480246
69,"bullard,matt",cha,PF,31,350,39,115,16,57,11,12,10,47,16,2,12,2,29,0,105,0,0,0,False,1.403225806451613,0.8709677419354839,2.532258064516129,0.3391304347826087,0.5365853658536586,True,East,9.1413579914785
70,"butler,mitchell",por,SG,11,90,10,23,1,3,8,12,6,14,5,0,5,1,10,0,29,0,0,0,False,1.8181818181818181,0.36363636363636365,2.227272727272727,0.43478260869565216,0.5975609756097561,True,West,8.85249964191386
71,"caffey,jason",mil,PF,23,283,36,72,0,1,27,43,24,50,12,4,19,5,39,0,99,1,0,0,False,3.010869565217391,0.717391304347826,3.7282608695652173,0.5,0.5,False,East,9.89781572731925
72,"camby,marcus",nyk,C,29,1007,130,290,0,1,62,99,89,322,33,34,42,50,107,3,322,1,0,0,False,7.594827586206897,9.379310344827585,16.974137931034484,0.4482758620689655,0.36585365853658536,False,East,8.646400565583932
73,"campbell,elden",cha,C,77,2155,384,794,0,2,306,384,133,530,102,60,138,137,264,4,1074,8,1,1,False,9.155844155844155,6.1688311688311686,15.324675324675324,0.4836272040302267,0.5365853658536586,True,East,9.1413579914785
74,"cardinal,brian",det,PF,8,43,6,13,3,7,2,2,2,6,2,1,0,0,5,0,17,0,0,0,False,1.8125,0.34375,2.34375,0.46153846153846156,0.6097560975609756,True,East,8.43123691110947
75,"carter,anthony",mia,PG,46,1050,89,260,1,19,19,36,19,117,214,50,72,3,85,2,198,4,0,0,False,4.586956521739131,2.630434782608696,7.228260869565218,0.3423076923076923,0.43902439024390244,False,East,7.39609036398722
76,"carter,vince",tor,SG,60,2385,559,1307,121,313,245,307,138,313,239,94,154,43,191,4,1484,8,0,0,False,15.6875,4.0,20.695833333333333,0.42769701606732974,0.5121951219512195,True,East,8.444719478544995
77,"cassell,sam",mil,PG,74,2604,554,1197,71,204,282,328,54,312,493,90,177,12,208,3,1461,9,2,0,False,16.68918918918919,3.7635135135135136,20.93243243243243,0.4628237259816207,0.5,False,East,9.89781572731925
78,"cato,kelvin",hou,C,75,1915,190,326,0,1,113,194,176,525,29,40,53,95,208,5,493,8,0,1,False,6.06,5.173333333333333,11.233333333333333,0.5828220858895705,0.34146341463414637,False,West,9.331772693421593
79,"chandler,tyson",chi,PF,71,1389,151,304,0,0,134,222,114,343,54,28,99,93,179,1,436,2,0,1,False,4.151408450704225,3.73943661971831,7.890845070422535,0.4967105263157895,0.25609756097560976,False,East,7.937228784940544
80,"cheaney,calbert",den,SF,68,1632,224,466,0,4,46,67,57,240,110,34,70,21,156,1,494,2,0,0,False,5.095588235294118,2.4779411764705883,7.573529411764706,0.48068669527896996,0.32926829268292684,False,West,7.9329730978248865
81,"childs,chris",tor,PG,69,1576,97,296,33,120,58,71,18,154,351,56,123,5,177,3,285,6,0,3,False,5.456521739130435,1.6884057971014492,7.384057971014493,0.3277027027027027,0.5121951219512195,True,East,8.444719478544995
82,"christie,doug",sac,SG,81,2798,338,735,90,256,206,242,74,374,340,160,164,25,209,3,972,4,0,0,False,10.45679012345679,5.191358024691358,16.203703703703702,0.4598639455782313,0.7439024390243902,True,West,10.932068506122203
83,"clark,keon",tor,PF,81,2185,380,775,0,5,155,230,182,603,88,58,140,122,258,4,915,3,0,1,False,7.364197530864198,5.981481481481482,13.345679012345679,0.49032258064516127,0.5121951219512195,True,East,8.444719478544995
84,"claxton,speedy",phi,PG,67,1528,181,452,4,33,114,136,46,160,198,95,95,6,145,1,480,1,0,0,False,5.548507462686567,2.4813432835820897,8.059701492537313,0.4004424778761062,0.524390243902439,True,East,7.325344435852228
85,"cleaves,mateen",sac,PG,32,153,30,68,2,8,8,9,1,8,25,7,27,0,9,0,70,1,0,0,False,0.90625,0.3515625,1.2890625,0.4411764705882353,0.7439024390243902,True,West,10.932068506122203
86,"coleman,derrick",phi,PF,58,2080,331,735,28,83,185,227,167,509,98,42,119,51,158,0,875,7,2,3,False,10.064655172413794,6.2155172413793105,16.521551724137932,0.45034013605442175,0.524390243902439,True,East,7.325344435852228
87,"coles,bimbo",cle,PG,47,693,56,146,4,20,33,37,12,55,107,13,31,4,59,0,149,1,0,0,False,3.4680851063829787,0.7180851063829787,4.2287234042553195,0.3835616438356164,0.35365853658536583,False,East,8.916224425007345
88,"collier,jason",hou,PF,25,365,41,95,0,1,24,32,31,82,9,6,13,4,40,0,106,0,0,0,False,2.96,1.7,4.66,0.43157894736842106,0.34146341463414637,False,West,9.331772693421593
89,"collins,jarron",uta,PF,70,1441,158,343,0,1,134,181,138,296,58,29,56,22,234,4,450,1,0,0,False,5.442857142857143,1.417857142857143,6.860714285714286,0.4606413994169096,0.5365853658536586,True,West,9.318702179204141
90,"collins,jason",bro,C,77,1407,117,278,1,2,115,164,132,301,81,29,72,47,173,1,350,1,0,1,False,3.9837662337662336,2.1266233766233764,6.116883116883117,0.420863309352518,0.6341463414634146,True,East,8.689544186061417
91,"crawford,chris",atl,PF,7,131,21,45,0,1,11,15,9,25,5,2,10,5,21,1,53,0,0,1,False,4.25,1.5714285714285714,5.821428571428571,0.4666666666666667,0.4024390243902439,False,East,8.13245389610163
92,"crawford,jamal",chi,PG,23,481,89,187,26,58,10,13,5,34,55,18,32,5,18,0,214,0,0,0,False,6.445652173913044,2.0652173913043477,9.076086956521738,0.47593582887700536,0.25609756097560976,False,East,7.937228784940544
93,"crispin,joseph",pho,PG,21,156,26,68,15,39,12,13,2,11,26,5,10,0,10,0,79,0,0,0,False,2.7857142857142856,0.4880952380952381,3.630952380952381,0.38235294117647056,0.43902439024390244,False,West,7.940638059850837
94,"croshere,austin",ind,PF,76,1286,185,448,49,145,97,114,74,294,77,26,67,29,106,0,516,0,0,1,False,4.355263157894737,2.9802631578947367,7.657894736842105,0.41294642857142855,0.5121951219512195,True,East,9.490261264173471
95,"crotty,john",uta,PG,41,802,98,208,31,69,57,66,16,75,141,19,51,1,77,1,284,1,0,0,False,7.2439024390243905,1.103658536585366,8.725609756097562,0.47115384615384615,0.5365853658536586,True,West,9.318702179204141
96,"cummings,vonteeg",phi,PG,58,501,78,187,12,46,24,32,14,52,60,18,36,5,53,0,192,0,0,0,False,2.1206896551724137,0.6724137931034483,2.896551724137931,0.41711229946524064,0.524390243902439,True,East,7.325344435852228
97,"curry,dell",tor,SG,56,886,141,347,45,131,33,37,23,81,61,22,41,6,50,0,360,1,0,0,False,3.5535714285714284,1.1875,5.142857142857143,0.40634005763688763,0.5121951219512195,True,East,8.444719478544995
98,"curry,eddy",chi,C,72,1150,189,377,0,0,105,160,111,272,25,16,69,53,173,0,483,5,0,1,False,4.423611111111111,2.0208333333333335,6.444444444444445,0.5013262599469496,0.25609756097560976,False,East,7.937228784940544
99,"curry,michael",det,SF,82,1912,125,276,7,26,72,91,15,168,127,47,60,10,207,1,329,3,0,2,False,3.222560975609756,1.3932926829268293,4.658536585365853,0.4528985507246377,0.6097560975609756,True,East,8.43123691110947
100,"dalembert,samuel",phi,C,34,178,22,50,0,0,7,18,25,68,5,6,14,13,30,0,51,0,0,0,False,0.9191176470588235,1.4264705882352942,2.3455882352941178,0.44,0.524390243902439,True,East,7.325344435852228
101,"dampier,erick",gsw,C,73,1740,209,480,0,0,136,211,167,387,87,17,156,167,235,4,554,3,0,0,False,4.428082191780822,3.982876712328767,8.41095890410959,0.4354166666666667,0.25609756097560976,False,West,9.200671667683729
102,"daniels,antonio",san,PG,82,2175,269,612,57,196,158,210,23,176,228,48,70,12,104,0,753,3,0,0,False,7.335365853658536,2.1097560975609757,9.792682926829269,0.4395424836601307,0.7073170731707317,True,West,8.454361642608214
103,"davis,antonio",tor,C,77,2977,410,963,0,1,293,358,254,740,155,54,159,83,225,3,1113,5,0,1,False,10.019480519480519,6.779220779220779,16.7987012987013,0.4257528556593977,0.5121951219512195,True,East,8.444719478544995
104,"davis,baron",cha,PG,82,3319,559,1341,170,478,196,338,93,349,698,172,246,47,241,0,1484,16,2,0,False,15.524390243902438,4.847560975609756,21.408536585365855,0.4168530947054437,0.5365853658536586,True,East,9.1413579914785
105,"davis,dale",por,PF,78,2447,296,580,0,0,150,212,262,688,96,62,62,83,193,1,742,12,1,2,False,9.224358974358974,6.230769230769231,15.455128205128204,0.5103448275862069,0.5975609756097561,True,West,8.85249964191386
106,"davis,emanual",atl,PG,29,775,70,198,29,85,16,18,19,74,68,27,52,5,68,0,185,0,0,0,False,3.2758620689655173,2.060344827586207,5.836206896551724,0.35353535353535354,0.4024390243902439,False,East,8.13245389610163
107,"davis,hubert",was,SG,51,1231,146,326,57,126,16,21,7,77,107,28,44,3,58,0,365,1,0,0,False,5.240196078431373,1.5490196078431373,7.348039215686274,0.44785276073619634,0.45121951219512196,False,East,9.371986056996747
108,"davis,ricky",cle,SF,82,1954,376,781,11,35,196,248,63,243,178,69,148,23,145,0,959,2,0,1,False,7.640243902439025,2.6189024390243905,10.326219512195122,0.4814340588988476,0.35365853658536583,False,East,8.916224425007345
109,"declercq,andrew",orl,C,61,633,67,149,0,0,28,50,74,163,22,23,34,24,130,0,162,3,0,2,False,2.0491803278688523,1.1926229508196722,3.2418032786885247,0.44966442953020136,0.5365853658536586,True,East,9.000226555424035
110,"delk,tony",bos,PG,63,1447,226,588,67,214,78,97,58,203,132,53,59,10,98,0,597,3,0,0,False,5.900793650793651,2.734126984126984,9.166666666666666,0.3843537414965986,0.5975609756097561,True,East,9.012023006598469
111,"delnegro,vinny",pho,PG,2,6,1,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,False,0.75,0.0,0.75,0.25,0.43902439024390244,False,West,7.940638059850837
112,"dial,derrick",tor,PG,32,299,41,120,1,11,18,24,14,56,35,10,16,4,13,0,101,0,0,0,False,1.7734375,1.625,3.4140625,0.3416666666666667,0.5121951219512195,True,East,8.444719478544995
113,"dickerson,michae",mem,SG,4,124,15,48,8,21,5,6,3,12,9,3,8,1,12,0,43,0,0,0,False,3.4375,1.9375,6.375,0.3125,0.2804878048780488,False,West,8.40752611480246
114,"diop,desagana",cle,C,18,109,12,29,0,0,1,5,5,17,5,1,12,10,19,0,25,0,0,0,False,0.125,0.7638888888888888,0.8888888888888888,0.41379310344827586,0.35365853658536583,False,East,8.916224425007345
115,"divac,vlade",sac,C,80,2420,338,716,3,13,209,340,205,671,297,79,158,94,229,1,888,12,2,1,False,10.140625,6.778125,16.9375,0.4720670391061452,0.7439024390243902,True,West,10.932068506122203
116,"doleac,michael",cle,C,42,705,78,187,0,0,38,46,47,168,25,15,37,11,98,4,194,0,0,0,False,2.6904761904761907,2.4226190476190474,5.113095238095238,0.41711229946524064,0.35365853658536583,False,East,8.916224425007345
117,"dooling,keyon",lac,PG,14,155,22,57,4,14,10,12,0,3,12,4,10,3,20,0,58,0,0,0,False,1.75,0.07142857142857142,1.9642857142857142,0.38596491228070173,0.47560975609756095,False,West,8.710625159486785
118,"drew,bryce",cha,PG,61,774,78,182,31,73,23,29,14,72,101,32,33,2,49,0,210,0,0,0,False,3.3114754098360657,1.2377049180327868,4.80327868852459,0.42857142857142855,0.5365853658536586,True,East,9.1413579914785
119,"drobnjak,predrag",okl,C,64,1174,191,414,0,2,55,73,75,219,51,20,51,31,109,0,437,1,0,0,False,4.359375,2.2734375,6.6328125,0.4613526570048309,0.5487804878048781,True,West,9.261616336609494
120,"dudley,chris",por,C,43,327,20,50,0,2,8,15,27,80,13,3,14,14,42,0,48,6,0,0,False,0.7965116279069767,1.1569767441860466,1.9534883720930232,0.4,0.5975609756097561,True,West,8.85249964191386
121,"duncan,tim",san,PF,82,3329,764,1504,1,10,560,701,268,1042,307,61,263,203,217,2,2089,9,1,0,True,19.420731707317074,11.521341463414634,30.948170731707318,0.5079787234042553,0.7073170731707317,True,West,8.454361642608214
122,"eisley,howard",nyk,PG,39,609,59,175,14,58,39,49,9,49,100,24,53,3,55,0,171,0,0,0,False,3.019230769230769,1.1666666666666667,4.365384615384615,0.33714285714285713,0.36585365853658536,False,East,8.646400565583932
123,"ekezie,obinna",lac,PF,29,152,13,39,0,0,28,40,12,34,3,2,10,6,16,0,54,0,0,0,False,0.8706896551724138,0.7758620689655172,1.646551724137931,0.3333333333333333,0.47560975609756095,False,West,8.710625159486785
