,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
22,"atkins,chucky",den,PG,24,350,42,122,25,79,4,9,3,31,47,9,10,1,27,0,113,0,0,0,False,3.3229166666666665,1.1145833333333333,4.958333333333333,0.3442622950819672,0.6097560975609756,True,West,10.6693412138314
23,"augustine,james",orl,PF,25,149,18,34,0,0,4,8,16,30,2,5,6,2,18,0,40,0,0,0,False,1.32,0.53,1.85,0.5294117647058824,0.6341463414634146,True,East,8.814510634314377
24,"azubuike,kelenna",gsw,SG,81,1736,261,587,71,195,99,138,107,324,75,45,58,34,159,1,692,0,0,0,False,5.861111111111111,2.8117283950617282,9.11111111111111,0.444633730834753,0.5853658536585366,False,West,9.263298324494333
25,"balkman,renaldo",nyk,SF,65,949,91,186,1,12,41,95,83,216,40,44,37,30,132,1,224,0,0,0,False,2.9038461538461537,2.3384615384615386,5.25,0.489247311827957,0.2804878048780488,False,East,8.743582388765896
26,"banks,marcus",mia,PG,36,567,86,190,40,101,27,35,4,45,61,14,37,13,65,0,239,0,0,0,False,4.583333333333333,1.0833333333333333,6.222222222222222,0.45263157894736844,0.18292682926829268,False,East,9.39217483199473
27,"barbosa,leandro",pho,PG,82,2420,472,1022,164,423,175,213,40,231,217,75,117,18,195,1,1283,0,0,0,False,10.71951219512195,2.5030487804878048,14.222560975609756,0.461839530332681,0.6707317073170732,True,West,10.404541318113683
28,"barea,jose_juan",dal,PG,44,462,71,170,21,54,28,35,4,47,58,14,35,1,48,0,191,1,0,0,False,2.7329545454545454,0.8522727272727273,3.8238636363636362,0.4176470588235294,0.6219512195121951,True,West,9.614122739447396
29,"bargnani,andrea",tor,C,78,1856,280,725,90,261,142,169,50,288,89,23,88,37,211,1,792,1,0,0,False,4.919871794871795,2.5416666666666665,8.038461538461538,0.38620689655172413,0.5,True,East,9.26784058618363
30,"barnes,matt",gsw,SF,72,1407,187,441,53,181,59,79,94,324,139,48,85,36,159,1,486,7,0,0,False,5.229166666666667,3.423611111111111,9.020833333333334,0.42403628117913833,0.5853658536585366,False,West,9.263298324494333
31,"barrett,andre",lac,PG,4,26,2,5,1,3,1,2,0,1,7,0,1,0,1,0,6,0,0,0,False,2.5,0.125,2.75,0.4,0.2804878048780488,False,West,7.991474174670263
32,"barron,earl",mia,C,46,891,132,327,1,13,61,87,67,198,29,19,47,8,114,0,326,1,0,0,False,3.510869565217391,2.2989130434782608,5.820652173913044,0.4036697247706422,0.18292682926829268,False,East,9.39217483199473
33,"barry,brent",san,SG,31,554,77,160,48,112,19,20,12,55,54,17,18,3,43,0,221,0,0,0,False,6.274193548387097,1.4758064516129032,8.524193548387096,0.48125,0.6829268292682927,True,West,8.174459375589525
34,"bass,brandon",dal,PF,79,1555,246,493,0,4,162,197,120,347,58,22,82,48,150,0,654,1,0,0,False,6.056962025316456,2.8797468354430378,8.936708860759493,0.49898580121703856,0.6219512195121951,True,West,9.614122739447396
35,"baston,maceo",tor,PF,15,104,17,25,0,0,7,10,9,26,3,2,4,4,20,0,41,0,0,0,False,2.6166666666666667,0.9,3.5166666666666666,0.68,0.5,True,East,9.26784058618363
36,"battier,shane",hou,SF,80,2906,265,619,139,369,75,101,131,407,155,77,78,90,196,2,744,1,0,0,False,7.540625,4.553125,12.9625,0.4281098546042003,0.6707317073170732,True,West,8.925665766506071
37,"belinelli,marco",gsw,SG,33,242,36,93,16,41,7,9,3,14,15,5,12,0,15,0,95,0,0,0,False,1.3257575757575757,0.29545454545454547,1.8636363636363635,0.3870967741935484,0.5853658536585366,False,West,9.263298324494333
38,"bell,charlie",mil,PG,68,1632,185,486,74,217,70,87,31,167,209,52,77,2,121,1,514,0,0,0,False,5.889705882352941,2.0955882352941178,8.529411764705882,0.38065843621399176,0.3170731707317073,False,East,9.84720315354576
39,"bell,raja",pho,SG,75,2646,317,752,176,438,79,91,47,274,168,54,65,27,220,2,889,10,0,0,False,8.183333333333334,2.82,12.176666666666666,0.42154255319148937,0.6707317073170732,True,West,10.404541318113683
40,"bibby,mike",atl,PG,47,1568,248,603,93,249,78,100,16,160,290,54,119,4,97,0,667,0,0,0,False,11.292553191489361,3.5531914893617023,15.835106382978724,0.41127694859038144,0.45121951219512196,True,East,9.10946224994823
41,"biedrins,andris",gsw,C,76,2076,340,541,0,0,116,187,254,742,75,56,85,94,262,4,796,1,0,0,False,10.526315789473685,6.855263157894737,17.38157894736842,0.6284658040665434,0.5853658536585366,False,West,9.263298324494333
42,"billups,chauncey",det,PG,78,2524,393,877,137,342,401,437,42,212,529,101,160,17,130,0,1324,7,0,0,False,16.900641025641026,3.1826923076923075,20.96153846153846,0.44811858608893956,0.7195121951219512,True,East,8.970104374107372
43,"blake,steve",por,PG,81,2422,261,640,121,297,49,64,31,196,413,55,113,4,133,0,692,0,0,0,False,8.783950617283951,2.1141975308641974,11.645061728395062,0.4078125,0.5,False,West,8.979953013213194
44,"blatche,andray",was,PF,82,1677,254,536,3,13,107,154,164,425,92,53,112,113,258,4,618,4,0,0,False,5.4573170731707314,3.7957317073170733,9.271341463414634,0.47388059701492535,0.524390243902439,True,East,11.302864455273266
45,"blount,mark",mia,C,69,1543,238,514,17,44,88,138,69,263,41,33,70,34,133,1,581,0,0,0,False,4.532608695652174,2.9384057971014492,7.594202898550725,0.46303501945525294,0.18292682926829268,False,East,9.39217483199473
46,"bogans,keith",orl,SG,82,2205,241,586,148,407,81,110,42,266,104,59,53,10,164,0,711,0,0,0,False,5.576219512195122,2.7530487804878048,9.231707317073171,0.4112627986348123,0.6341463414634146,True,East,8.814510634314377
47,"bogut,andrew",mil,C,78,2721,465,910,0,7,189,322,245,763,199,65,174,135,254,5,1119,1,0,0,False,11.317307692307692,7.785256410256411,19.102564102564102,0.510989010989011,0.3170731707317073,False,East,9.84720315354576
48,"bonner,matt",san,PF,68,858,121,292,46,138,38,44,53,192,32,14,39,17,111,0,326,1,0,0,False,2.8713235294117645,1.7352941176470589,4.944852941176471,0.4143835616438356,0.6829268292682927,True,West,8.174459375589525
49,"boone,josh",bro,PF,70,1771,238,435,0,0,99,217,192,509,55,36,68,61,155,1,575,0,0,0,False,7.067857142857143,4.935714285714286,12.003571428571428,0.5471264367816092,0.4146341463414634,False,East,8.508218966301083
50,"booth,calvin",phi,C,31,205,9,27,0,0,6,10,6,38,8,6,4,18,35,0,24,0,0,0,False,0.4838709677419355,1.2903225806451613,1.7741935483870968,0.3333333333333333,0.4878048780487805,True,East,8.567909116868574
51,"boozer,carlos",uta,PF,81,2824,709,1296,0,1,290,393,197,843,233,100,210,41,293,6,1708,3,0,0,False,15.953703703703704,8.216049382716049,24.169753086419753,0.5470679012345679,0.6585365853658537,True,West,9.824346246387604
52,"bosh,chris",tor,PF,67,2425,507,1027,10,25,472,559,174,583,171,63,153,67,157,1,1496,0,0,0,False,16.850746268656717,7.108208955223881,24.03358208955224,0.4936708860759494,0.5,True,East,9.26784058618363
53,"bowen,bruce",san,SF,81,2455,174,428,90,215,45,69,33,234,91,54,46,22,177,0,483,3,0,0,False,3.743827160493827,2.493827160493827,6.79320987654321,0.40654205607476634,0.6829268292682927,True,West,8.174459375589525
54,"bowen,ryan",nor,SF,53,659,49,100,0,1,16,29,55,100,25,32,15,11,77,0,114,0,0,0,False,2.339622641509434,1.0849056603773586,3.4245283018867925,0.49,0.6829268292682927,True,West,9.141929832011723
55,"boykins,earl",cha,PG,36,574,61,172,14,44,49,59,9,34,96,13,41,0,21,0,185,0,0,0,False,4.076388888888889,0.8541666666666666,5.125,0.3546511627906977,0.3902439024390244,False,East,9.537482301485085
56,"brand,elton",lac,PF,8,274,52,115,0,0,37,47,21,64,16,3,17,15,21,0,141,0,0,0,False,11.59375,6.40625,18.0,0.45217391304347826,0.2804878048780488,False,West,7.991474174670263
57,"brewer,corey",min,SF,79,1805,182,486,7,36,88,110,82,292,111,76,89,25,188,2,459,0,0,0,False,3.2088607594936707,2.9873417721518987,6.2405063291139244,0.37448559670781895,0.2682926829268293,False,West,8.912564665699447
58,"brewer,ronnie",uta,SG,76,2088,354,634,11,50,195,257,97,218,134,129,69,19,110,0,914,1,0,0,False,10.266447368421053,3.2401315789473686,13.578947368421053,0.5583596214511041,0.6585365853658537,True,West,9.824346246387604
59,"brezec,primoz",tor,C,50,475,44,94,0,0,24,40,30,81,11,3,24,8,83,1,112,3,0,0,False,1.295,0.425,1.72,0.46808510638297873,0.5,True,East,9.26784058618363
60,"brooks,aaron",hou,PG,51,610,93,225,36,109,42,49,13,56,87,13,44,5,69,0,264,0,0,0,False,3.8284313725490198,0.5833333333333334,4.764705882352941,0.41333333333333333,0.6707317073170732,True,West,8.925665766506071
61,"brown,andre",mem,PF,33,285,39,78,0,0,22,49,37,92,8,7,14,4,38,0,100,1,0,0,False,2.303030303030303,1.4772727272727273,3.7803030303030303,0.5,0.2682926829268293,False,West,8.744740098355972
62,"brown,devin",cle,SG,78,1761,217,531,45,146,107,142,64,262,175,52,98,7,144,1,586,1,0,0,False,5.30448717948718,2.5384615384615383,8.131410256410257,0.4086629001883239,0.5487804878048781,True,East,8.73591791884025
63,"brown,kwame",lal,C,38,715,72,142,0,0,40,98,50,188,45,22,51,23,82,0,184,1,0,0,False,3.3289473684210527,3.8815789473684212,7.2105263157894735,0.5070422535211268,0.6951219512195121,True,West,11.220917154113156
64,"brown,pj",bos,PF,18,208,14,41,0,1,11,16,29,68,10,5,10,8,29,0,39,0,0,0,False,2.138888888888889,2.1527777777777777,4.291666666666667,0.34146341463414637,0.8048780487804879,True,East,9.708555028021681
65,"brown,shannon",chi,PG,21,241,44,126,9,30,17,29,6,20,17,11,24,3,29,0,114,0,0,0,False,1.1071428571428572,0.7738095238095238,2.0952380952380953,0.3492063492063492,0.4024390243902439,False,East,7.6841255835231665
66,"bryant,kobe",lal,SG,82,3193,775,1690,150,415,623,742,94,516,442,150,257,40,227,1,2323,15,0,0,True,20.228658536585368,6.536585365853658,27.679878048780488,0.45857988165680474,0.6951219512195121,True,West,11.220917154113156
67,"buckner,greg",min,SG,31,519,45,117,15,50,19,22,10,65,39,21,29,2,63,0,124,0,0,0,False,2.3548387096774195,1.6693548387096775,4.266129032258065,0.38461538461538464,0.2682926829268293,False,West,8.912564665699447
68,"butler,caron",was,SF,58,2317,439,943,66,185,236,262,93,387,283,128,150,21,160,0,1180,0,0,0,False,15.900862068965518,6.810344827586207,23.280172413793103,0.46553552492046657,0.524390243902439,True,East,11.302864455273266
69,"butler,rasual",nor,SF,51,878,91,260,44,133,26,31,16,100,36,15,10,21,66,1,252,0,0,0,False,2.5294117647058822,1.7794117647058822,4.740196078431373,0.35,0.6829268292682927,True,West,9.141929832011723
70,"bynum,andrew",lal,C,35,1009,189,297,0,0,82,118,105,356,61,12,52,72,98,2,460,3,0,0,False,12.778571428571428,8.257142857142858,21.035714285714285,0.6363636363636364,0.6951219512195121,True,West,11.220917154113156
71,"calderon,jose",tor,PG,82,2487,367,707,79,184,109,120,34,236,678,87,127,5,134,0,922,0,0,0,False,15.84451219512195,3.033536585365854,19.359756097560975,0.5190947666195191,0.5,True,East,9.26784058618363
72,"camby,marcus",den,C,79,2761,287,636,6,20,143,202,230,1037,259,84,118,286,216,2,723,3,0,0,False,9.465189873417721,13.79746835443038,23.300632911392405,0.45125786163522014,0.6097560975609756,True,West,10.6693412138314
73,"cardinal,brian",mem,PF,37,441,43,126,25,81,13,19,26,96,22,10,23,2,62,0,124,0,0,0,False,1.695945945945946,1.445945945945946,3.47972972972973,0.3412698412698413,0.2682926829268293,False,West,8.744740098355972
74,"carney,rodney",phi,SF,70,1040,158,392,38,120,55,81,50,149,32,39,34,22,96,0,409,1,0,0,False,2.9785714285714286,1.7392857142857143,4.989285714285714,0.4030612244897959,0.4878048780487805,True,East,8.567909116868574
75,"carroll,matt",cha,SG,80,2010,252,589,105,241,111,138,33,226,73,46,59,19,187,0,720,0,0,0,False,5.25,2.2,8.10625,0.42784380305602715,0.3902439024390244,False,East,9.537482301485085
76,"carter,anthony",den,PG,70,1959,217,475,45,129,64,85,27,200,388,108,124,28,172,2,543,2,0,0,False,8.992857142857142,3.5714285714285716,12.885714285714286,0.4568421052631579,0.6097560975609756,True,West,10.6693412138314
77,"carter,vince",bro,SG,76,2961,587,1287,98,273,350,429,112,453,389,93,181,33,241,1,1622,6,0,0,False,16.42763157894737,4.865131578947368,21.9375,0.4560994560994561,0.4146341463414634,False,East,8.508218966301083
78,"cassell,sam",bos,PG,55,1274,233,532,23,76,127,144,17,136,214,37,98,6,98,0,616,3,0,0,False,8.5,2.2227272727272727,10.931818181818182,0.43796992481203006,0.8048780487804879,True,East,9.708555028021681
79,"chandler,tyson",nor,C,79,2785,377,605,0,1,175,295,322,928,81,45,136,84,244,4,929,10,0,0,False,11.193037974683545,7.901898734177215,19.09493670886076,0.6231404958677685,0.6829268292682927,True,West,9.141929832011723
80,"chandler,wilson",nyk,SF,35,687,106,242,9,30,34,54,38,127,33,15,27,16,83,1,255,0,0,0,False,4.414285714285715,2.35,6.892857142857143,0.4380165289256198,0.2804878048780488,False,East,8.743582388765896
81,"childress,josh",atl,SF,76,2276,327,573,22,60,222,275,174,373,117,71,98,43,129,1,898,0,0,0,False,10.832236842105264,3.5032894736842106,14.480263157894736,0.5706806282722513,0.45121951219512196,True,East,9.10946224994823
82,"collins,jarron",uta,C,70,702,36,82,0,1,46,74,40,116,37,10,22,6,106,0,118,1,0,0,False,1.6535714285714285,0.5928571428571429,2.2464285714285714,0.43902439024390244,0.6585365853658537,True,West,9.824346246387604
83,"collins,jason",bro,C,74,1172,53,113,0,1,34,74,64,178,25,23,48,25,194,2,140,4,0,0,False,1.2331081081081081,0.956081081081081,2.189189189189189,0.4690265486725664,0.4146341463414634,False,East,8.508218966301083
84,"collins,mardy",nyk,SG,46,635,57,175,8,32,23,38,19,75,89,24,56,8,56,0,145,0,0,0,False,1.733695652173913,1.434782608695652,3.255434782608696,0.32571428571428573,0.2804878048780488,False,East,8.743582388765896
85,"collison,nick",okl,C,78,2220,322,642,0,3,123,167,254,730,113,47,118,60,250,4,767,0,0,0,False,8.625,6.022435897435898,14.647435897435898,0.5015576323987538,0.24390243902439024,False,West,7.367878282804379
86,"conley,mike",mem,PG,53,1381,189,442,30,91,90,123,21,139,222,44,89,2,85,1,498,0,0,0,False,7.84433962264151,2.5,10.627358490566039,0.4276018099547511,0.2682926829268293,False,West,8.744740098355972
87,"cook,brian",orl,PF,51,631,88,234,43,115,19,21,28,109,27,13,39,12,93,2,238,1,0,0,False,2.019607843137255,1.2303921568627452,3.6715686274509802,0.37606837606837606,0.6341463414634146,True,East,8.814510634314377
88,"cook,daequan",mia,SG,59,1444,196,514,79,238,47,57,20,178,75,23,63,9,157,4,518,0,0,0,False,3.8983050847457625,1.9872881355932204,6.555084745762712,0.38132295719844356,0.18292682926829268,False,East,9.39217483199473
89,"crawford,jamal",nyk,SG,80,3193,570,1391,176,494,329,381,37,207,398,81,192,17,144,0,1645,1,0,0,False,13.64375,2.703125,17.446875,0.4097771387491014,0.2804878048780488,False,East,8.743582388765896
90,"crittenton,javar",mem,PG,50,679,98,233,10,37,72,104,27,110,50,19,55,2,47,0,278,1,0,0,False,2.935,1.705,4.74,0.4206008583690987,0.2682926829268293,False,West,8.744740098355972
91,"croshere,austin",gsw,PF,44,456,61,137,22,61,29,32,33,104,30,8,22,6,60,1,173,0,0,0,False,3.147727272727273,1.2954545454545454,4.693181818181818,0.44525547445255476,0.5853658536585366,False,West,9.263298324494333
92,"curry,eddy",nyk,C,59,1531,297,544,0,0,187,300,111,275,32,14,126,29,157,2,781,3,0,0,False,7.932203389830509,2.23728813559322,10.169491525423728,0.5459558823529411,0.2804878048780488,False,East,8.743582388765896
93,"dalembert,samuel",phi,C,82,2726,339,662,0,1,186,263,305,849,45,40,155,190,269,3,864,2,0,0,False,8.146341463414634,7.920731707317073,16.067073170731707,0.5120845921450151,0.4878048780487805,True,East,8.567909116868574
94,"dampier,erick",dal,C,72,1756,178,277,0,0,84,146,207,539,63,24,80,106,226,6,440,2,0,0,False,6.857638888888889,4.930555555555555,11.788194444444445,0.6425992779783394,0.6219512195121951,True,West,9.614122739447396
95,"daniels,antonio",was,PG,71,2160,206,448,18,75,170,219,23,203,340,69,92,2,78,0,600,3,0,0,False,9.345070422535212,3.2288732394366195,12.700704225352112,0.45982142857142855,0.524390243902439,True,East,11.302864455273266
96,"daniels,marquis",ind,SG,74,1543,241,560,27,102,97,139,66,212,137,79,112,18,121,0,606,0,0,0,False,4.908783783783784,2.733108108108108,7.824324324324325,0.4303571428571429,0.43902439024390244,False,East,9.522320320945013
97,"davidson,jermare",cha,PF,38,324,51,126,0,0,18,28,21,62,13,7,17,15,46,0,120,0,0,0,False,1.4736842105263157,1.0986842105263157,2.5723684210526314,0.40476190476190477,0.3902439024390244,False,East,9.537482301485085
98,"davis,baron",gsw,PG,82,3197,650,1526,173,525,318,424,96,385,624,191,232,43,247,3,1791,13,0,0,False,17.5,5.454268292682927,24.009146341463413,0.4259501965923984,0.5853658536585366,False,West,9.263298324494333
99,"davis,glen",bos,SF,69,941,107,221,0,0,99,150,95,208,28,31,65,20,160,3,313,0,0,0,False,3.221014492753623,1.3297101449275361,4.550724637681159,0.4841628959276018,0.8048780487804879,True,East,9.708555028021681
100,"davis,paul",lac,C,22,197,24,65,0,0,6,10,25,47,10,6,9,6,33,0,54,0,0,0,False,1.6931818181818181,0.8636363636363636,2.5568181818181817,0.36923076923076925,0.2804878048780488,False,West,7.991474174670263
101,"davis,ricky",mia,SG,82,2960,420,971,135,333,155,197,55,353,276,87,191,14,187,1,1130,0,0,0,False,8.771341463414634,3.9908536585365852,13.585365853658537,0.4325437693099897,0.18292682926829268,False,East,9.39217483199473
102,"delfino,carlos",tor,SF,82,1928,251,632,120,314,116,156,66,359,145,69,75,11,177,0,738,0,0,0,False,5.9817073170731705,3.6798780487804876,10.393292682926829,0.3971518987341772,0.5,True,East,9.26784058618363
103,"deng,luol",chi,SF,63,2125,429,895,8,22,204,265,135,393,155,57,120,29,117,1,1070,1,0,0,False,11.924603174603174,4.757936507936508,16.746031746031747,0.4793296089385475,0.4024390243902439,False,East,7.6841255835231665
104,"diaw,boris",pho,PF,82,2309,307,646,13,42,96,129,97,378,317,61,155,39,166,3,723,1,0,0,False,8.121951219512194,3.8201219512195124,12.021341463414634,0.47523219814241485,0.6707317073170732,True,West,10.404541318113683
105,"diawara,yakhouba",den,SF,54,542,55,134,21,66,22,31,23,62,37,8,16,3,61,1,153,0,0,0,False,2.199074074074074,0.39814814814814814,2.7916666666666665,0.41044776119402987,0.6097560975609756,True,West,10.6693412138314
106,"diaz,guillermo",lac,SG,6,18,1,4,0,1,3,5,2,2,1,0,0,0,0,0,5,0,0,0,False,0.7083333333333334,0.0,0.7083333333333334,0.25,0.2804878048780488,False,West,7.991474174670263
107,"dickau,dan",lac,PG,67,1042,124,296,36,108,68,82,13,97,172,32,55,3,108,0,352,0,0,0,False,4.958955223880597,1.0895522388059702,6.317164179104478,0.4189189189189189,0.2804878048780488,False,West,7.991474174670263
108,"dickens,kaniel",cle,PF,5,12,1,3,0,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,False,0.25,0.3,0.55,0.3333333333333333,0.5487804878048781,True,East,8.73591791884025
109,"diener,travis",ind,PG,66,1352,159,430,74,233,64,71,26,115,251,35,55,4,107,1,456,1,0,0,False,6.840909090909091,1.2613636363636365,8.662878787878787,0.3697674418604651,0.43902439024390244,False,East,9.522320320945013
110,"diogu,ike",ind,PF,30,308,64,134,0,0,40,47,38,85,10,7,20,3,43,0,168,0,0,0,False,4.0,1.2416666666666667,5.241666666666666,0.47761194029850745,0.43902439024390244,False,East,9.522320320945013
111,"diop,desagana",bro,C,79,1300,94,180,0,0,38,70,160,392,40,26,58,88,146,1,226,0,0,0,False,3.310126582278481,3.537974683544304,6.848101265822785,0.5222222222222223,0.4146341463414634,False,East,8.508218966301083
112,"dixon,juan",det,SG,53,670,106,258,30,72,21,26,15,75,97,21,54,2,62,0,263,0,0,0,False,3.3443396226415096,1.080188679245283,4.7075471698113205,0.4108527131782946,0.7195121951219512,True,East,8.970104374107372
113,"doleac,michael",min,C,24,256,28,63,0,0,1,2,16,49,7,10,12,10,44,0,57,0,0,0,False,1.3020833333333333,1.3958333333333333,2.6979166666666665,0.4444444444444444,0.2682926829268293,False,West,8.912564665699447
114,"dooling,keyon",orl,PG,72,1333,198,423,22,65,163,193,7,101,133,36,61,5,131,0,581,0,0,0,False,6.083333333333333,1.0902777777777777,7.326388888888889,0.46808510638297873,0.6341463414634146,True,East,8.814510634314377
115,"douby,quincy",sac,PG,74,880,133,336,42,122,48,52,17,83,53,31,59,12,80,0,356,0,0,0,False,2.168918918918919,1.037162162162162,3.489864864864865,0.3958333333333333,0.4634146341463415,False,West,8.565158914564787
116,"dudley,jared",cha,SF,73,1390,163,348,9,41,87,118,121,286,81,55,50,11,128,1,422,0,0,0,False,5.222602739726027,2.4760273972602738,7.760273972602739,0.46839080459770116,0.3902439024390244,False,East,9.537482301485085
117,"duhon,chris",chi,PG,66,1491,133,344,54,155,65,80,20,117,262,47,71,1,92,0,385,0,0,0,False,6.443181818181818,1.678030303030303,8.530303030303031,0.3866279069767442,0.4024390243902439,False,East,7.6841255835231665
118,"duncan,tim",san,C,78,2654,585,1178,0,4,338,463,237,881,218,56,178,151,185,1,1508,6,0,0,False,14.532051282051283,9.903846153846153,24.435897435897434,0.4966044142614601,0.6829268292682927,True,West,8.174459375589525
119,"dunleavy,mike",ind,SF,82,2955,532,1118,165,389,336,403,59,424,288,86,190,30,208,4,1565,2,0,0,False,13.71951219512195,4.859756097560975,19.585365853658537,0.47584973166368516,0.43902439024390244,False,East,9.522320320945013
120,"dupree,ronald",okl,SF,5,20,1,3,0,0,2,2,1,8,1,1,0,0,0,0,4,0,0,0,False,0.85,1.65,2.5,0.3333333333333333,0.24390243902439024,False,West,7.367878282804379
121,"durant,kevin",okl,SF,80,2767,588,1367,59,205,391,448,70,348,192,77,232,76,122,0,1626,0,0,0,False,10.48125,4.865625,15.715625,0.4301389904901244,0.24390243902439024,False,West,7.367878282804379
122,"ellis,monta",gsw,PG,81,3073,652,1228,12,52,320,417,134,405,315,124,173,27,195,0,1636,0,0,0,False,16.333333333333332,4.388888888888889,20.796296296296298,0.5309446254071661,0.5853658536585366,False,West,9.263298324494333
