,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
317,"pargo,jannero",chi,PG,57,642,109,292,39,103,17,21,8,61,94,24,61,2,57,1,274,0,0,0,False,2.425438596491228,0.9912280701754386,3.758771929824561,0.3732876712328767,0.5,True,East,7.061807073836613
318,"parker,smush",lal,PG,82,2775,348,779,120,328,125,180,37,271,302,140,147,16,213,1,941,7,0,0,False,8.612804878048781,3.8841463414634148,13.228658536585366,0.4467265725288832,0.5487804878048781,True,West,7.5001971247203985
319,"parker,tony",san,PG,80,2717,623,1136,11,36,253,358,38,261,460,83,249,4,161,1,1510,1,0,0,False,15.565625,3.128125,18.7625,0.5484154929577465,0.7682926829268293,True,West,8.287955244854722
320,"patterson,ruben",den,SF,71,1793,327,635,1,13,203,338,118,244,127,76,150,21,150,0,858,10,0,0,False,7.911971830985915,2.352112676056338,10.27112676056338,0.5149606299212598,0.5365853658536586,True,West,8.484765834525817
321,"paul,chris",nor,PG,78,2808,407,947,50,177,394,465,61,400,611,175,183,6,218,0,1258,9,0,0,False,16.275641025641026,5.830128205128205,22.42628205128205,0.4297782470960929,0.4634146341463415,False,West,7.64201921610479
322,"pavlovic,sasha",cle,SG,53,813,87,212,35,96,32,49,16,80,24,19,42,6,103,3,241,2,0,0,False,1.8679245283018868,0.7971698113207547,2.9952830188679247,0.41037735849056606,0.6097560975609756,True,East,8.672801690662961
323,"payton,gary",mia,PG,81,2306,230,547,66,230,100,126,34,233,257,71,102,10,169,0,626,7,0,0,False,6.37962962962963,2.632716049382716,9.419753086419753,0.42047531992687387,0.6341463414634146,True,East,8.574900560780707
324,"perkins,kendrick",bos,PF,68,1334,137,266,0,2,80,130,140,404,69,21,107,105,199,3,354,1,0,0,False,4.286764705882353,4.349264705882353,8.636029411764707,0.5150375939849624,0.4024390243902439,False,East,8.870961060586094
325,"peterson,morris",tor,SG,82,3137,478,1096,177,448,241,294,65,381,190,104,126,15,223,2,1374,7,0,0,False,10.579268292682928,4.262195121951219,15.920731707317072,0.43613138686131386,0.32926829268292684,False,East,8.268257207136488
326,"petro,johan",okl,C,68,1287,153,300,0,0,47,75,109,296,15,25,60,51,213,2,353,1,0,0,False,3.5845588235294117,2.3933823529411766,5.977941176470588,0.51,0.4268292682926829,False,West,8.508614203197435
327,"piatkowski,eric",chi,SG,29,229,24,61,9,33,2,5,4,23,13,6,11,1,20,0,59,0,0,0,False,0.9310344827586207,0.603448275862069,1.6896551724137931,0.39344262295081966,0.5,True,East,7.061807073836613
328,"pierce,paul",bos,SG,79,3084,689,1462,111,314,627,812,77,530,375,107,273,34,223,3,2116,0,0,0,False,18.417721518987342,6.44620253164557,25.56645569620253,0.47127222982216144,0.4024390243902439,False,East,8.870961060586094
329,"pietrus,mickael",gsw,SG,52,1181,169,418,56,176,87,143,58,163,44,33,78,10,132,0,481,0,0,0,False,4.221153846153846,1.7355769230769231,6.4951923076923075,0.4043062200956938,0.4146341463414634,False,West,8.709790608122066
330,"planinic,zoran",bro,PG,56,595,66,183,13,56,46,66,14,74,53,20,43,4,91,1,191,0,0,0,False,1.6160714285714286,0.7767857142857143,2.5089285714285716,0.36065573770491804,0.5975609756097561,True,East,8.029728963178899
