,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
14,"anderson,james",san,SG,25,288,31,81,18,46,14,18,2,23,18,3,13,6,24,0,94,0,0,0,False,2.01,0.75,3.12,0.38271604938271603,0.7439024390243902,True,West,8.69222184687965
15,"anderson,ryan",orl,PF,64,1421,226,524,134,340,95,117,128,355,52,30,49,38,137,0,681,0,0,0,False,7.87109375,3.65625,12.57421875,0.4312977099236641,0.6341463414634146,True,East,10.68572064022404
16,"anthony,carmelo",nyk,SF,77,2752,684,1503,95,251,507,605,118,563,221,68,206,46,224,3,1970,16,0,0,False,15.87987012987013,6.025974025974026,22.522727272727273,0.4550898203592814,0.5121951219512195,True,East,9.049197151575614
17,"anthony,joel",mia,C,75,1463,53,99,0,0,47,73,104,267,24,10,36,93,194,1,153,0,0,0,False,2.44,2.2866666666666666,4.726666666666667,0.5353535353535354,0.7073170731707317,True,East,9.313666709125995
18,"arenas,gilbert",orl,PG,70,1799,269,734,97,327,120,153,22,188,274,73,177,21,188,3,755,3,0,0,False,5.910714285714286,2.632142857142857,9.235714285714286,0.36648501362397823,0.6341463414634146,True,East,10.68572064022404
19,"ariza,trevor",nor,SF,75,2602,303,762,82,271,138,197,61,408,162,121,118,31,180,0,826,1,0,0,False,6.033333333333333,5.8566666666666665,12.436666666666667,0.39763779527559057,0.5609756097560976,True,West,8.386873436166315
20,"armstrong,hilton",atl,C,53,492,37,76,2,4,16,33,42,131,14,18,28,21,84,0,92,1,0,0,False,1.2830188679245282,1.7075471698113207,3.009433962264151,0.4868421052631579,0.5365853658536586,True,East,8.878760100495075
21,"arroyo,carlos",bos,PG,64,1186,120,273,31,69,39,47,20,103,125,21,60,1,71,0,310,2,0,0,False,3.94140625,1.16796875,5.3515625,0.43956043956043955,0.6829268292682927,True,East,9.331995071443773
22,"artest,ron",lal,SF,82,2413,261,658,83,233,92,136,100,267,175,124,90,36,181,1,697,7,0,0,False,5.820121951219512,3.2621951219512195,9.588414634146341,0.3966565349544073,0.6951219512195121,True,West,9.45706160311085
23,"arthur,darrell",mem,PF,80,1611,310,624,0,6,109,134,115,342,53,52,88,63,228,4,729,0,0,0,False,5.921875,3.0125,8.934375,0.4967948717948718,0.5609756097560976,True,West,9.3619566562796
24,"asik,omer",chi,C,82,995,78,141,0,0,73,145,112,306,32,20,64,57,153,2,229,0,0,0,False,2.4634146341463414,2.432926829268293,4.896341463414634,0.5531914893617021,0.7560975609756098,True,East,9.69928393788946
25,"augustin,d.j.",cha,PG,82,2756,399,958,111,333,269,297,38,225,498,54,155,3,152,0,1178,3,0,0,False,13.033536585365853,2.2134146341463414,15.923780487804878,0.4164926931106472,0.4146341463414634,False,East,7.361403645383408
26,"babbitt,luke",por,SF,24,140,15,55,3,16,3,9,6,30,6,2,8,2,15,0,36,0,0,0,False,-0.14583333333333334,0.875,0.7916666666666666,0.2727272727272727,0.5853658536585366,True,West,8.824376966067375
27,"balkman,renaldo",nyk,PF,8,63,6,13,1,2,3,4,2,7,2,4,1,2,15,0,16,0,0,0,False,1.46875,0.5625,2.09375,0.46153846153846156,0.5121951219512195,True,East,9.049197151575614
28,"banks,marcus",tor,PG,3,22,0,2,0,0,6,8,0,1,3,1,2,0,4,0,6,0,0,0,False,1.4166666666666667,0.08333333333333333,1.5,0.0,0.2682926829268293,False,East,8.393243936247694
29,"barbosa,leandro",tor,SG,58,1392,294,653,72,213,109,137,14,99,118,51,84,6,112,0,769,0,0,0,False,7.801724137931035,1.7025862068965518,10.125,0.450229709035222,0.2682926829268293,False,East,8.393243936247694
30,"barea,jose_juan",dal,PG,81,1655,285,649,66,189,133,157,29,159,317,30,136,2,136,1,769,3,0,0,False,7.966049382716049,1.2530864197530864,9.626543209876543,0.4391371340523883,0.6951219512195121,True,West,10.099311311463739
31,"bargnani,andrea",tor,C,66,2353,525,1173,77,223,287,350,74,343,119,34,152,46,160,0,1414,0,0,0,False,11.625,4.204545454545454,16.41287878787879,0.4475703324808184,0.2682926829268293,False,East,8.393243936247694
32,"barnes,matt",lal,SF,53,1019,131,279,34,107,60,77,73,228,71,39,58,22,127,0,356,4,0,0,False,5.372641509433962,3.061320754716981,8.754716981132075,0.46953405017921146,0.6951219512195121,True,West,9.45706160311085
33,"barron,earl",por,C,21,304,32,99,0,0,15,24,32,76,11,8,16,6,46,1,79,1,0,0,False,1.5357142857142858,1.7619047619047619,3.2976190476190474,0.32323232323232326,0.5853658536585366,True,West,8.824376966067375
34,"bass,brandon",orl,PF,76,1981,332,645,0,2,190,233,134,424,57,27,97,52,159,0,854,1,0,0,False,7.927631578947368,3.898026315789474,11.825657894736842,0.5147286821705427,0.6341463414634146,True,East,10.68572064022404
35,"battie,tony",phi,C,38,373,45,96,2,3,8,14,17,99,12,5,12,15,59,0,100,0,0,0,False,1.6578947368421053,1.9407894736842106,3.625,0.46875,0.5,True,East,8.570469253157958
36,"battier,shane",mem,SF,82,2375,229,509,102,267,64,93,90,372,185,68,79,81,158,1,624,1,0,0,False,6.719512195121951,4.5,11.841463414634147,0.449901768172888,0.5609756097560976,True,West,9.3619566562796
37,"batum,nicolas",por,SF,80,2525,367,807,118,342,138,164,109,361,123,68,83,49,194,2,990,2,0,0,False,8.675,3.6125,13.025,0.4547707558859975,0.5853658536585366,True,West,8.824376966067375
38,"bayless,jerryd",tor,PG,71,1495,218,517,49,146,166,206,26,165,266,38,127,5,149,1,651,3,0,0,False,7.447183098591549,1.647887323943662,9.440140845070422,0.42166344294003866,0.2682926829268293,False,East,8.393243936247694
39,"beasley,michael",min,SF,73,2365,561,1246,60,164,219,291,118,409,157,54,195,52,222,3,1401,9,0,0,False,10.157534246575343,4.102739726027397,14.67123287671233,0.45024077046548955,0.2073170731707317,False,West,9.236473881106338
40,"beaubois,rodrigu",dal,PG,28,505,94,223,25,83,23,30,7,52,64,20,47,8,76,0,236,1,0,0,False,4.669642857142857,1.4285714285714286,6.544642857142857,0.42152466367713004,0.6951219512195121,True,West,10.099311311463739
41,"belinelli,marco",nor,SG,80,1957,302,691,134,324,98,125,17,151,92,38,77,6,146,0,836,0,0,0,False,5.865625,1.43125,8.134375,0.4370477568740955,0.5609756097560976,True,West,8.386873436166315
42,"bell,charlie",gsw,SG,19,173,12,43,6,21,2,4,6,18,13,6,6,1,13,0,32,0,0,0,False,0.7763157894736842,0.7368421052631579,1.6710526315789473,0.27906976744186046,0.43902439024390244,False,West,9.81095638174047
43,"bell,raja",uta,SG,68,2099,191,467,68,193,91,102,31,176,118,56,63,14,169,2,541,7,0,0,False,5.180147058823529,2.125,7.805147058823529,0.4089935760171306,0.47560975609756095,False,West,8.529678553546837
44,"bibby,mike",mia,PG,80,2286,248,576,153,348,39,62,17,195,265,51,101,9,175,0,688,5,0,0,False,7.06875,2.040625,10.065625,0.4305555555555556,0.7073170731707317,True,East,9.313666709125995
45,"biedrins,andris",gsw,C,59,1399,142,266,0,0,10,31,145,426,61,52,57,52,198,6,294,0,0,0,False,5.245762711864407,5.067796610169491,10.313559322033898,0.5338345864661654,0.43902439024390244,False,West,9.81095638174047
46,"billups,chauncey",nyk,PG,72,2309,339,794,146,364,384,419,25,190,387,71,177,14,146,1,1208,11,0,0,False,14.055555555555555,2.704861111111111,17.774305555555557,0.4269521410579345,0.5121951219512195,True,East,9.049197151575614
47,"blair,dejuan",san,PF,81,1734,292,583,0,2,90,137,215,565,77,95,113,42,213,0,674,2,0,0,False,6.512345679012346,4.9907407407407405,11.503086419753087,0.5008576329331046,0.7439024390243902,True,West,8.69222184687965
48,"blake,steve",lal,PG,79,1583,110,306,73,193,26,30,19,156,170,40,73,3,99,0,319,2,0,0,False,3.2816455696202533,1.7784810126582278,5.522151898734177,0.35947712418300654,0.6951219512195121,True,West,9.45706160311085
49,"blatche,andray",was,PF,64,2174,426,957,4,18,220,283,183,526,144,98,172,51,182,1,1076,11,0,0,False,10.1640625,6.6484375,16.84375,0.445141065830721,0.2804878048780488,False,East,7.742108030653528
50,"bledsoe,eric",lac,PG,81,1838,206,486,32,116,99,133,68,223,289,92,194,26,130,0,543,1,0,0,False,5.330246913580247,2.8518518518518516,8.37962962962963,0.42386831275720166,0.3902439024390244,False,West,9.949100837380069
51,"bogans,keith",chi,SG,82,1463,124,307,90,237,21,32,19,148,101,38,41,9,113,0,359,2,0,0,False,3.201219512195122,1.5731707317073171,5.323170731707317,0.40390879478827363,0.7560975609756098,True,East,9.69928393788946
52,"bogut,andrew",mil,C,65,2301,367,742,0,4,96,217,199,720,131,47,125,168,217,4,830,3,0,0,False,9.2,9.834615384615384,19.034615384615385,0.4946091644204852,0.4268292682926829,False,East,9.012823182313495
53,"bonner,matt",san,PF,66,1432,172,371,105,230,32,43,60,239,60,27,27,21,110,0,481,0,0,0,False,5.723484848484849,2.7083333333333335,9.227272727272727,0.4636118598382749,0.7439024390243902,True,West,8.69222184687965
54,"booker,trevor",was,C,65,1068,139,253,0,1,68,102,98,251,35,29,38,42,115,2,346,0,0,0,False,4.757692307692308,2.673076923076923,7.430769230769231,0.549407114624506,0.2804878048780488,False,East,7.742108030653528
55,"boozer,carlos",chi,PF,59,1883,431,845,0,0,171,244,130,565,146,45,149,18,186,0,1033,6,0,0,False,11.911016949152541,7.055084745762712,18.966101694915253,0.5100591715976331,0.7560975609756098,True,East,9.69928393788946
56,"bosh,chris",mia,PF,77,2802,524,1056,6,25,384,471,141,641,144,59,138,49,172,0,1438,3,0,0,False,13.090909090909092,6.970779220779221,20.100649350649352,0.4962121212121212,0.7073170731707317,True,East,9.313666709125995
57,"boykins,earl",mil,PG,57,863,156,352,27,71,69,82,15,55,141,38,52,3,43,0,408,1,0,0,False,5.802631578947368,1.2105263157894737,7.25,0.4431818181818182,0.4268292682926829,False,East,9.012823182313495
58,"brackins,craig",phi,SF,3,33,4,16,0,5,0,0,2,4,1,1,0,0,3,0,8,0,0,0,False,-0.25,0.5833333333333334,0.3333333333333333,0.25,0.5,True,East,8.570469253157958
59,"bradley,avery",bos,SG,31,165,23,67,0,5,6,12,4,17,11,9,16,0,20,0,52,0,0,0,False,0.08870967741935484,0.4596774193548387,0.5483870967741935,0.34328358208955223,0.6829268292682927,True,East,9.331995071443773
60,"brand,elton",phi,PF,81,2806,502,981,0,1,213,273,237,676,120,92,101,107,244,3,1217,4,0,0,False,11.910493827160494,6.654320987654321,18.564814814814813,0.5117227319062182,0.5,True,East,8.570469253157958
61,"brewer,corey",dal,SG,69,1510,193,488,30,112,136,192,57,175,89,100,87,16,159,1,552,1,0,0,False,4.166666666666667,2.601449275362319,6.9855072463768115,0.39549180327868855,0.6951219512195121,True,West,10.099311311463739
62,"brewer,ronnie",chi,SG,81,1783,205,427,6,27,87,133,55,262,140,106,55,22,82,0,503,0,0,0,False,5.175925925925926,3.95679012345679,9.169753086419753,0.48009367681498827,0.7560975609756098,True,East,9.69928393788946
63,"brockman,jon",mil,PF,63,682,48,94,0,0,40,59,74,184,18,14,24,3,119,1,136,1,0,0,False,2.3174603174603177,1.126984126984127,3.4444444444444446,0.5106382978723404,0.4268292682926829,False,East,9.012823182313495
64,"brooks,aaron",pho,PG,59,1282,220,587,70,236,124,140,20,78,233,34,99,3,115,3,634,6,0,0,False,7.466101694915254,0.7796610169491526,8.838983050847459,0.3747870528109029,0.4878048780487805,False,West,9.416252811080705
65,"brown,derrick",nyk,SF,49,579,74,131,5,10,32,60,41,99,33,20,35,10,59,0,185,0,0,0,False,3.1122448979591835,1.2959183673469388,4.459183673469388,0.5648854961832062,0.5121951219512195,True,East,9.049197151575614
66,"brown,kwame",cha,C,66,1715,194,375,0,0,136,231,146,449,43,26,69,39,174,0,524,4,0,0,False,6.136363636363637,4.356060606060606,10.492424242424242,0.5173333333333333,0.4146341463414634,False,East,7.361403645383408
67,"brown,shannon",lal,SG,82,1566,273,643,74,212,92,101,35,157,96,67,75,16,124,0,712,1,0,0,False,4.850609756097561,1.9481707317073171,7.25,0.42457231726283046,0.6951219512195121,True,West,9.45706160311085
68,"bryant,kobe",lal,SG,82,2783,740,1639,115,356,483,583,83,419,388,99,243,12,172,0,2078,17,0,0,False,16.783536585365855,4.704268292682927,22.1890243902439,0.4514948139109213,0.6951219512195121,True,West,9.45706160311085
69,"budinger,chase",hou,SF,78,1742,279,656,89,274,118,138,52,281,127,41,67,18,114,0,765,0,0,0,False,6.4743589743589745,3.092948717948718,10.137820512820513,0.4253048780487805,0.524390243902439,False,West,9.470489503896124
70,"butler,caron",dal,SF,29,865,170,378,28,65,68,88,22,117,46,28,49,8,59,0,436,1,0,0,False,8.112068965517242,3.7413793103448274,12.336206896551724,0.4497354497354497,0.6951219512195121,True,West,10.099311311463739
71,"butler,rasual",chi,SG,47,771,79,237,46,136,18,27,10,77,27,8,24,15,37,0,222,0,0,0,False,1.5585106382978724,1.5638297872340425,3.6117021276595747,0.3333333333333333,0.7560975609756098,True,East,9.69928393788946
72,"bynum,andrew",lal,C,54,1501,237,413,0,0,138,209,170,508,73,19,74,106,140,1,612,5,0,0,False,10.449074074074074,7.3657407407407405,17.814814814814813,0.5738498789346247,0.6951219512195121,True,West,9.45706160311085
73,"bynum,will",det,PG,61,1126,182,406,16,50,102,122,15,74,195,52,83,4,113,1,482,1,0,0,False,6.590163934426229,1.1721311475409837,7.89344262295082,0.4482758620689655,0.36585365853658536,False,East,9.687871073484656
74,"calderon,jose",tor,PG,68,2104,262,596,57,156,88,103,30,202,605,81,148,7,143,0,669,4,0,0,False,13.599264705882353,3.0698529411764706,17.08823529411765,0.4395973154362416,0.2682926829268293,False,East,8.393243936247694
75,"camby,marcus",por,C,59,1541,117,294,0,1,43,70,182,605,121,40,62,92,140,0,277,1,0,0,False,5.783898305084746,8.389830508474576,14.173728813559322,0.3979591836734694,0.5853658536585366,True,West,8.824376966067375
76,"caracter,derrick",lal,PF,41,214,32,66,0,0,17,23,19,43,7,4,19,10,47,1,81,0,0,0,False,1.170731707317073,0.3780487804878049,1.548780487804878,0.48484848484848486,0.6951219512195121,True,West,9.45706160311085
77,"cardinal,brian",dal,PF,56,618,43,101,42,88,17,18,10,59,40,24,17,7,82,0,145,1,0,0,False,2.21875,0.8035714285714286,3.3973214285714284,0.42574257425742573,0.6951219512195121,True,West,10.099311311463739
78,"carney,rodney",mem,SF,27,337,46,110,17,38,18,27,13,48,11,12,16,5,33,0,127,0,0,0,False,2.4166666666666665,1.4259259259259258,4.157407407407407,0.41818181818181815,0.5609756097560976,True,West,9.3619566562796
79,"carroll,demarre",hou,SF,12,50,4,12,0,0,2,2,2,8,4,1,0,1,5,0,10,0,0,0,False,0.75,0.4791666666666667,1.2291666666666667,0.3333333333333333,0.524390243902439,False,West,9.470489503896124
80,"carroll,matt",cha,SG,54,587,89,199,17,46,40,52,12,68,23,17,23,6,43,0,235,0,0,0,False,2.425925925925926,1.1435185185185186,3.7268518518518516,0.4472361809045226,0.4146341463414634,False,East,7.361403645383408
81,"carter,anthony",nyk,PG,33,462,45,106,12,40,8,8,7,51,70,27,39,6,49,0,110,0,0,0,False,2.871212121212121,1.7954545454545454,4.848484848484849,0.42452830188679247,0.5121951219512195,True,East,9.049197151575614
82,"carter,vince",pho,SG,73,2048,389,891,116,321,128,173,54,275,146,67,90,20,193,0,1022,4,0,0,False,8.45890410958904,3.1267123287671232,12.38013698630137,0.43658810325476993,0.4878048780487805,False,West,9.416252811080705
83,"casspi,omri",sac,SF,71,1708,224,545,92,247,68,101,74,307,74,54,68,13,115,0,608,3,0,0,False,4.915492957746479,3.6056338028169015,9.169014084507042,0.41100917431192663,0.2926829268292683,False,West,8.109652951144465
84,"chalmers,mario",mia,PG,70,1580,155,388,83,231,54,62,12,145,177,76,91,7,158,1,447,2,0,0,False,4.678571428571429,2.2285714285714286,7.5,0.39948453608247425,0.7073170731707317,True,East,9.313666709125995
85,"chandler,tyson",dal,C,74,2064,266,407,0,0,216,295,206,693,32,36,88,80,240,4,748,12,0,0,False,9.344594594594595,6.648648648648648,15.993243243243244,0.6535626535626535,0.6951219512195121,True,West,10.099311311463739
86,"chandler,wilson",den,SF,72,2397,429,953,112,320,130,161,75,408,120,48,104,94,199,2,1100,1,0,0,False,9.090277777777779,5.381944444444445,15.25,0.45015739769150054,0.6097560975609756,True,West,11.268757639294844
87,"childress,josh",pho,SF,54,895,121,214,1,16,29,59,69,155,42,33,44,23,68,0,272,0,0,0,False,4.268518518518518,2.1527777777777777,6.430555555555555,0.5654205607476636,0.4878048780487805,False,West,9.416252811080705
88,"clark,earl",orl,PF,42,466,68,158,0,5,27,47,37,101,10,8,28,18,45,1,163,1,0,0,False,1.8214285714285714,1.6547619047619047,3.4761904761904763,0.43037974683544306,0.6341463414634146,True,East,10.68572064022404
89,"collins,jarron",por,C,28,182,6,21,0,0,7,10,14,24,2,4,7,1,29,0,19,0,0,0,False,0.36607142857142855,0.05357142857142857,0.41964285714285715,0.2857142857142857,0.5853658536585366,True,West,8.824376966067375
90,"collins,jason",atl,C,48,593,34,71,1,1,27,41,30,102,22,9,26,9,97,1,96,2,0,0,False,1.5625,0.9114583333333334,2.484375,0.4788732394366197,0.5365853658536586,True,East,8.878760100495075
91,"collins,sherron",cha,PG,20,73,7,25,2,10,1,1,0,5,8,2,4,0,2,0,17,0,0,0,False,0.2,0.325,0.575,0.28,0.4146341463414634,False,East,7.361403645383408
92,"collison,darren",ind,PG,79,2357,398,870,41,124,202,232,40,225,403,87,194,14,109,1,1039,0,0,0,False,10.800632911392405,3.2056962025316458,14.265822784810126,0.4574712643678161,0.45121951219512196,True,East,9.035762596364657
93,"collison,nick",okl,PF,71,1524,137,242,0,0,55,73,119,316,69,42,55,31,210,2,329,2,0,0,False,4.922535211267606,2.471830985915493,7.394366197183099,0.5661157024793388,0.6707317073170732,True,West,9.093084242706915
94,"conley,mike",mem,PG,81,2873,423,953,80,217,181,247,32,247,528,144,176,18,182,0,1107,0,0,0,False,12.54320987654321,3.9753086419753085,17.012345679012345,0.4438614900314795,0.5609756097560976,True,West,9.3619566562796
95,"cook,brian",lac,PF,40,446,72,170,34,79,15,24,19,96,15,12,25,11,75,1,193,0,0,0,False,2.425,1.6375,4.4875,0.4235294117647059,0.3902439024390244,False,West,9.949100837380069
96,"cook,daequan",okl,SG,43,600,79,181,65,154,16,20,8,72,20,14,17,1,51,1,239,0,0,0,False,3.4127906976744184,1.3255813953488371,5.494186046511628,0.43646408839779005,0.6707317073170732,True,West,9.093084242706915
97,"cousin,marcus",uta,PF,4,18,2,3,0,0,0,0,0,3,0,0,1,1,1,0,4,0,0,0,False,0.4375,0.875,1.3125,0.6666666666666666,0.47560975609756095,False,West,8.529678553546837
98,"cousins,demarcus",sac,C,81,2310,433,1006,3,18,276,402,218,699,205,85,268,68,332,10,1145,15,0,0,False,7.817901234567901,6.040123456790123,13.876543209876543,0.4304174950298211,0.2926829268292683,False,West,8.109652951144465
99,"crawford,jamal",atl,SG,76,2295,368,874,119,349,222,260,22,130,241,57,145,14,97,0,1077,4,0,0,False,9.078947368421053,1.9046052631578947,11.766447368421053,0.42105263157894735,0.5365853658536586,True,East,8.878760100495075
100,"crawford,jordan",was,SG,42,1027,192,500,33,128,73,84,31,105,117,39,83,3,63,0,490,2,0,0,False,5.904761904761905,2.244047619047619,8.541666666666666,0.384,0.2804878048780488,False,East,7.742108030653528
101,"cunningham,dante",cha,SF,78,1635,218,472,1,13,45,62,96,277,43,54,51,43,177,1,482,1,0,0,False,3.9038461538461537,2.6025641025641026,6.512820512820513,0.461864406779661,0.4146341463414634,False,East,7.361403645383408
102,"curry,stephen",gsw,PG,74,2492,505,1053,151,342,212,227,52,286,430,109,226,20,233,2,1373,0,0,0,False,15.195945945945946,3.699324324324324,19.91554054054054,0.4795821462488129,0.43902439024390244,False,West,9.81095638174047
103,"dalembert,samuel",sac,C,80,1935,268,567,0,2,108,148,212,657,67,36,132,116,225,2,644,5,0,0,False,5.634375,6.16875,11.803125,0.47266313932980597,0.2926829268292683,False,West,8.109652951144465
104,"dampier,eric",mia,C,51,818,52,89,0,1,24,44,53,177,22,14,32,47,82,0,128,1,0,0,False,2.3627450980392157,2.892156862745098,5.254901960784314,0.5842696629213483,0.7073170731707317,True,East,9.313666709125995
105,"daniels,antonio",phi,PG,4,37,2,5,0,2,2,2,0,5,2,0,1,0,0,0,6,0,0,0,False,1.0625,1.25,2.3125,0.4,0.5,True,East,8.570469253157958
106,"daniels,marquis",bos,SG,49,938,114,232,4,21,39,57,24,113,65,39,38,22,63,0,271,1,0,0,False,4.096938775510204,2.61734693877551,6.755102040816326,0.49137931034482757,0.6829268292682927,True,East,9.331995071443773
107,"davis,baron",cle,PG,58,1652,289,693,81,239,101,131,35,156,391,78,146,28,143,0,760,7,0,0,False,11.642241379310345,3.0172413793103448,15.357758620689655,0.417027417027417,0.23170731707317074,False,East,9.094773037875044
108,"davis,ed",tor,PF,65,1603,215,373,0,0,71,128,168,461,40,39,48,66,183,0,501,0,0,0,False,7.269230769230769,4.865384615384615,12.134615384615385,0.5764075067024129,0.2682926829268293,False,East,8.393243936247694
109,"davis,glen",bos,PF,78,2301,359,801,2,15,195,265,101,426,92,79,85,31,231,4,915,6,0,0,False,6.94551282051282,4.3493589743589745,11.307692307692308,0.44818976279650435,0.6829268292682927,True,East,9.331995071443773
110,"daye,austin",det,SF,72,1444,193,471,69,172,82,108,64,274,78,39,59,39,165,2,537,1,0,0,False,4.621527777777778,2.9895833333333335,8.090277777777779,0.40976645435244163,0.36585365853658536,False,East,9.687871073484656
111,"delfino,carlos",mil,SF,49,1593,200,513,105,284,60,75,24,200,112,76,57,8,72,0,565,0,0,0,False,6.88265306122449,4.959183673469388,12.91326530612245,0.3898635477582846,0.4268292682926829,False,East,9.012823182313495
112,"deng,luol",chi,SF,82,3213,531,1155,115,333,253,336,116,476,229,78,156,48,162,0,1430,1,0,0,False,11.838414634146341,5.176829268292683,17.716463414634145,0.4597402597402597,0.7560975609756098,True,East,9.69928393788946
113,"derozan,demar",tor,SG,82,2852,539,1154,5,52,327,402,75,315,150,85,144,31,217,0,1410,4,0,0,False,10.195121951219512,3.277439024390244,13.503048780487806,0.46707105719237435,0.2682926829268293,False,East,8.393243936247694
114,"diaw,boris",cha,PF,82,2776,381,774,78,226,84,123,105,414,337,74,166,45,190,1,924,1,0,0,False,10.112804878048781,4.286585365853658,14.875,0.49224806201550386,0.4146341463414634,False,East,7.361403645383408
115,"diogu,ike",lac,PF,36,470,83,148,0,0,41,62,41,115,2,3,22,3,72,0,207,0,0,0,False,4.097222222222222,1.2430555555555556,5.340277777777778,0.5608108108108109,0.3902439024390244,False,West,9.949100837380069
116,"diop,desagana",cha,C,16,183,8,24,0,0,4,11,12,40,7,4,11,15,26,1,20,0,0,0,False,0.46875,2.1875,2.65625,0.3333333333333333,0.4146341463414634,False,East,7.361403645383408
117,"dooling,keyon",mil,PG,80,1759,206,519,81,234,78,94,12,117,243,54,91,4,119,0,571,0,0,0,False,5.65,1.4625,7.61875,0.3969171483622351,0.4268292682926829,False,East,9.012823182313495
118,"dorsey,joey",tor,PF,43,524,52,99,0,0,31,65,79,190,27,24,39,17,78,1,135,1,0,0,False,3.116279069767442,2.7674418604651163,5.883720930232558,0.5252525252525253,0.2682926829268293,False,East,8.393243936247694
119,"douglas,toney",nyk,PG,81,1970,314,755,143,383,85,107,65,244,243,89,89,4,177,0,856,0,0,0,False,8.166666666666666,2.5401234567901234,11.589506172839506,0.41589403973509936,0.5121951219512195,True,East,9.049197151575614
120,douglas-roberts,mil,SF,44,884,117,273,15,46,74,89,7,88,50,29,35,13,73,0,323,0,0,0,False,4.2102272727272725,2.1306818181818183,6.511363636363637,0.42857142857142855,0.4268292682926829,False,East,9.012823182313495
121,"dowdell,zabian",pho,PG,24,293,51,125,3,10,16,17,5,20,51,20,29,2,30,0,121,1,0,0,False,3.25,1.125,4.4375,0.408,0.4878048780487805,False,West,9.416252811080705
122,"dragic,goran",hou,PG,70,1236,192,441,56,155,83,133,36,142,204,50,117,10,125,0,523,3,0,0,False,5.582142857142857,1.6571428571428573,7.639285714285714,0.43537414965986393,0.524390243902439,False,West,9.470489503896124
123,"dudley,jared",pho,SF,82,2136,300,629,105,253,162,218,111,318,108,87,77,20,139,0,867,0,0,0,False,8.045731707317072,3.2469512195121952,11.932926829268293,0.4769475357710652,0.4878048780487805,False,West,9.416252811080705
