,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
14,"williams,louis",atl,SG,60,1445,197,493,79,231,152,179,10,124,210,45,92,4,65,0,625,0,0,0,False,7.883333333333334,2.3625,10.904166666666667,0.3995943204868154,0.4634146341463415,True,East,10.269853240023513
15,"anthony,joel",bos,C,33,190,12,32,0,0,4,8,15,38,2,3,3,12,17,0,28,0,0,0,False,0.5984848484848485,0.9166666666666666,1.5151515151515151,0.375,0.3048780487804878,False,East,8.169482532794182
16,"babb,chris",bos,SG,14,135,8,30,6,27,0,0,4,17,3,6,3,0,13,0,22,0,0,0,False,0.2857142857142857,1.0,1.5,0.26666666666666666,0.3048780487804878,False,East,8.169482532794182
17,"bass,brandon",bos,PF,82,2262,352,725,2,6,205,239,161,471,87,36,102,71,190,0,911,3,0,0,False,8.051829268292684,4.036585365853658,12.100609756097562,0.48551724137931035,0.3048780487804878,False,East,8.169482532794182
18,"bayless,jerryd",bos,PG,72,1686,248,617,76,213,94,118,22,145,194,60,82,9,161,1,666,4,0,0,False,6.152777777777778,1.7569444444444444,8.4375,0.4019448946515397,0.3048780487804878,False,East,8.169482532794182
19,"blue,vander",bos,SG,3,14,2,4,0,1,1,5,0,3,1,0,2,0,1,0,5,0,0,0,False,-0.08333333333333333,0.8333333333333334,0.75,0.5,0.3048780487804878,False,East,8.169482532794182
20,"bogans,keith",bos,SG,6,55,3,6,3,6,3,3,0,3,3,1,1,0,2,0,12,0,0,0,False,1.9166666666666667,0.5416666666666666,2.7083333333333335,0.5,0.3048780487804878,False,East,8.169482532794182
21,"bradley,avery",bos,PG,60,1855,361,825,79,200,90,112,48,226,85,63,96,11,145,3,891,0,0,0,False,7.504166666666666,3.254166666666667,11.416666666666666,0.43757575757575756,0.3048780487804878,False,East,8.169482532794182
22,"faverani,vitor",bos,C,37,488,64,146,12,40,24,37,42,128,16,14,41,27,74,1,164,0,0,0,False,2.331081081081081,2.527027027027027,5.02027027027027,0.4383561643835616,0.3048780487804878,False,East,8.169482532794182
23,"green,jeff",bos,PF,82,2805,482,1171,135,396,283,356,54,380,138,57,165,47,180,1,1382,0,0,0,False,8.253048780487806,4.320121951219512,13.396341463414634,0.4116140051238258,0.3048780487804878,False,East,8.169482532794182
24,"humphries,kris",bos,PF,69,1381,231,462,0,3,117,144,127,409,67,31,64,61,136,1,579,2,0,0,False,6.713768115942029,4.547101449275362,11.26086956521739,0.5,0.3048780487804878,False,East,8.169482532794182
25,"johnson,chris",bos,SF,40,790,85,214,43,127,37,43,31,97,32,27,22,4,63,0,250,0,0,0,False,4.0375,1.80625,6.38125,0.397196261682243,0.3048780487804878,False,East,8.169482532794182
26,"olynyk,kelly",bos,PF,70,1396,234,501,40,113,99,122,140,365,109,35,106,27,227,4,607,0,0,0,False,6.746428571428571,2.6035714285714286,9.635714285714286,0.46706586826347307,0.3048780487804878,False,East,8.169482532794182
27,"pressey,phil",bos,PG,75,1129,78,253,28,106,29,45,20,105,240,68,87,5,97,1,213,0,0,0,False,3.216666666666667,1.6866666666666668,5.09,0.308300395256917,0.3048780487804878,False,East,8.169482532794182
28,"rondo,rajon",bos,PG,30,998,141,350,26,90,42,67,22,164,294,40,100,2,65,0,350,1,0,0,False,13.066666666666666,5.383333333333334,18.883333333333333,0.40285714285714286,0.3048780487804878,False,East,8.169482532794182
29,"sullinger,jared",bos,PF,74,2041,384,899,56,208,158,203,241,601,118,35,119,49,251,3,982,1,0,0,False,9.233108108108109,4.422297297297297,14.033783783783784,0.4271412680756396,0.3048780487804878,False,East,8.169482532794182
30,"wallace,gerald",bos,SF,58,1418,116,230,19,64,47,101,36,212,143,73,97,14,79,0,298,4,0,0,False,4.25,4.168103448275862,8.581896551724139,0.5043478260869565,0.3048780487804878,False,East,8.169482532794182
31,"anderson,alan",bro,SG,78,1770,194,485,84,248,92,118,40,175,80,48,62,11,147,0,564,2,0,0,False,4.108974358974359,1.6987179487179487,6.346153846153846,0.4,0.5365853658536586,True,East,9.030804467176358
32,"blatche,andray",bro,PF,73,1622,321,674,15,54,164,221,120,390,112,75,110,38,166,0,821,2,0,0,False,7.671232876712328,4.366438356164384,12.14041095890411,0.4762611275964392,0.5365853658536586,True,East,9.030804467176358
33,"collins,jason",bro,C,22,175,11,24,0,3,3,4,7,19,4,8,7,1,30,0,25,0,0,0,False,0.6704545454545454,0.36363636363636365,1.0340909090909092,0.4583333333333333,0.5365853658536586,True,East,9.030804467176358
34,"garnett,kevin",bro,PF,54,1111,157,356,0,3,38,47,60,357,82,44,69,40,123,1,352,9,0,0,False,3.9953703703703702,6.12037037037037,10.11574074074074,0.4410112359550562,0.5365853658536586,True,East,9.030804467176358
35,"gutierrez,jorge",bro,PG,15,244,25,54,3,12,9,12,3,22,30,10,14,1,37,1,62,0,0,0,False,3.6333333333333333,0.9333333333333333,4.666666666666667,0.46296296296296297,0.5365853658536586,True,East,9.030804467176358
36,"johnson,joe",bro,SG,79,2574,462,1018,162,404,159,195,48,270,216,47,120,10,129,0,1245,2,0,0,False,10.594936708860759,2.8639240506329116,14.484177215189874,0.4538310412573674,0.5365853658536586,True,East,9.030804467176358
37,"kirilenko,andrei",bro,SF,45,856,82,160,1,5,61,119,55,146,72,40,54,18,65,0,226,0,0,0,False,4.366666666666666,2.811111111111111,7.188888888888889,0.5125,0.5365853658536586,True,East,9.030804467176358
38,"livingston,shaun",bro,PG,76,1976,235,487,1,6,158,191,67,246,245,93,105,32,172,1,629,1,0,0,False,7.9144736842105265,3.174342105263158,11.095394736842104,0.48254620123203285,0.5365853658536586,True,East,9.030804467176358
39,"lopez,brook",bro,C,17,533,129,229,0,1,94,115,39,102,16,9,28,30,52,0,352,0,0,0,False,15.617647058823529,4.602941176470588,20.220588235294116,0.5633187772925764,0.5365853658536586,True,East,9.030804467176358
40,"pierce,paul",bro,SF,75,2101,321,712,112,300,256,310,26,348,178,86,153,31,190,0,1010,6,0,0,False,8.576666666666666,4.873333333333333,14.196666666666667,0.4508426966292135,0.5365853658536586,True,East,9.030804467176358
41,"plumlee,mason",bro,PF,70,1275,199,302,0,3,122,195,99,308,60,49,77,55,171,3,520,0,0,0,False,6.546428571428572,3.425,9.971428571428572,0.6589403973509934,0.5365853658536586,True,East,9.030804467176358
42,"taylor,tyshawn",bro,PG,23,271,31,91,3,12,24,30,3,15,36,12,31,1,29,0,89,0,0,0,False,1.5326086956521738,0.5869565217391305,2.1847826086956523,0.34065934065934067,0.5365853658536586,True,East,9.030804467176358
43,"teague,marquis",bro,PG,40,439,38,119,5,18,26,35,1,40,58,10,39,5,46,0,107,0,0,0,False,1.15625,0.8375,2.05625,0.31932773109243695,0.5365853658536586,True,East,9.030804467176358
44,"teletovic,mirza",bro,PF,72,1399,221,529,136,349,44,62,60,266,57,29,54,23,143,0,622,2,0,0,False,5.09375,2.6909722222222223,8.729166666666666,0.41776937618147447,0.5365853658536586,True,East,9.030804467176358
45,"terry,jason",bro,SG,35,570,55,152,39,103,10,15,4,37,56,13,27,0,48,0,159,1,0,0,False,2.8214285714285716,0.7214285714285714,4.1,0.3618421052631579,0.5365853658536586,True,East,9.030804467176358
46,"thornton,marcus",bro,SG,72,1742,252,639,109,316,90,112,57,198,77,58,67,11,110,0,703,0,0,0,False,5.201388888888889,2.3541666666666665,8.3125,0.39436619718309857,0.5365853658536586,True,East,9.030804467176358
47,"williams,deron",bro,PG,65,2058,322,716,98,268,173,216,15,168,393,93,143,13,148,0,915,0,0,0,False,12.723076923076922,3.203846153846154,16.68076923076923,0.44972067039106145,0.5365853658536586,True,East,9.030804467176358
48,"biyombo,bismack",cha,PF,77,1073,88,144,0,0,46,89,105,366,8,7,40,86,124,1,222,1,0,0,False,2.707792207792208,3.814935064935065,6.5227272727272725,0.6111111111111112,0.524390243902439,True,East,8.539702395078445
49,douglas-roberts,cha,SF,49,1017,111,252,51,132,66,82,16,119,51,29,36,16,61,0,339,0,0,0,False,4.586734693877551,2.545918367346939,7.653061224489796,0.44047619047619047,0.524390243902439,True,East,8.539702395078445
50,"gordon,ben",cha,SG,19,280,37,108,8,29,17,21,3,27,21,10,21,2,18,0,99,0,0,0,False,1.5263157894736843,1.5526315789473684,3.289473684210526,0.3425925925925926,0.524390243902439,True,East,8.539702395078445
51,"hamilton,justin",cha,C,8,74,9,20,3,9,5,5,4,7,0,5,4,0,8,0,26,0,0,0,False,1.75,0.65625,2.59375,0.45,0.524390243902439,True,East,8.539702395078445
52,"henderson,gerald",cha,SG,77,2461,403,930,40,115,235,309,31,310,198,51,113,32,159,0,1081,2,0,0,False,8.470779220779221,3.8344155844155843,12.564935064935066,0.43333333333333335,0.524390243902439,True,East,8.539702395078445
53,"jefferson,al",cha,C,73,2557,700,1376,3,15,191,277,156,792,155,67,124,79,176,1,1594,5,0,0,False,14.585616438356164,9.736301369863014,24.34246575342466,0.5087209302325582,0.524390243902439,True,East,8.539702395078445
54,"kidd-gilchrist,m",cha,SF,62,1501,167,353,1,9,113,184,109,324,52,43,60,39,145,1,448,0,0,0,False,5.25,3.7943548387096775,9.05241935483871,0.4730878186968839,0.524390243902439,True,East,8.539702395078445
55,"mcroberts,josh",cha,PF,78,2365,247,566,105,291,62,85,85,373,334,58,83,46,189,0,661,3,0,0,False,9.310897435897436,4.0,13.98397435897436,0.4363957597173145,0.524390243902439,True,East,8.539702395078445
56,"neal,gary",cha,PG,52,1113,193,471,68,180,94,105,10,90,83,18,64,0,65,0,548,1,0,0,False,5.716346153846154,1.3461538461538463,7.716346153846154,0.40976645435244163,0.524390243902439,True,East,8.539702395078445
57,"pargo,jannero",cha,PG,29,244,52,118,24,60,8,11,1,20,52,14,26,1,17,0,136,0,0,0,False,3.5172413793103448,1.0,4.931034482758621,0.4406779661016949,0.524390243902439,True,East,8.539702395078445
58,"ridnour,luke",cha,PG,61,1138,126,327,37,108,17,26,23,97,177,32,66,8,92,0,306,1,0,0,False,4.282786885245901,1.2459016393442623,5.831967213114754,0.3853211009174312,0.524390243902439,True,East,8.539702395078445
59,"taylor,jeffery",cha,SF,26,629,82,218,18,67,26,47,15,60,22,13,25,5,62,0,208,0,0,0,False,2.798076923076923,1.3557692307692308,4.5,0.3761467889908257,0.524390243902439,True,East,8.539702395078445
60,"tolliver,anthony",cha,PF,64,1300,129,307,102,247,33,41,33,168,42,19,23,15,82,0,393,0,0,0,False,4.18359375,2.07421875,7.0546875,0.4201954397394137,0.524390243902439,True,East,8.539702395078445
61,"walker,kemba",cha,PG,73,2617,449,1143,109,327,282,337,39,306,447,86,169,32,128,1,1289,4,0,0,False,13.013698630136986,4.691780821917808,18.45205479452055,0.39282589676290464,0.524390243902439,True,East,8.539702395078445
62,"white,d.j.",cha,PF,2,10,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,False,-0.5,1.375,0.875,0.0,0.524390243902439,True,East,8.539702395078445
63,"zeller,cody",cha,PF,82,1412,172,404,0,1,146,200,118,353,92,40,87,41,170,0,490,0,0,0,False,4.3323170731707314,2.9390243902439024,7.271341463414634,0.42574257425742573,0.524390243902439,True,East,8.539702395078445
64,"amundson,lou",chi,PF,18,176,15,30,0,0,5,20,27,52,5,9,14,10,47,2,35,1,0,0,False,1.5138888888888888,1.2638888888888888,2.7777777777777777,0.5,0.5853658536585366,True,East,8.088944977197093
65,"augustin,d.j.",chi,PG,71,1942,298,718,133,332,201,227,15,130,313,53,125,3,147,0,930,1,0,0,False,10.507042253521126,1.5598591549295775,13.003521126760564,0.415041782729805,0.5853658536585366,True,East,8.088944977197093
66,"boozer,carlos",chi,PF,76,2143,447,980,0,2,148,193,137,632,119,54,154,22,216,0,1042,7,0,0,False,7.536184210526316,6.269736842105263,13.805921052631579,0.4561224489795918,0.5853658536585366,True,East,8.088944977197093
67,"brewer,ronnie",chi,SF,24,162,3,15,1,8,0,2,2,14,10,6,2,1,4,0,7,0,0,0,False,0.25,0.7708333333333334,1.0416666666666667,0.2,0.5853658536585366,True,East,8.088944977197093
68,"butler,jimmy",chi,SG,67,2594,275,693,68,240,260,338,87,329,175,126,102,35,106,0,878,4,0,0,False,8.884328358208956,5.6940298507462686,15.085820895522389,0.3968253968253968,0.5853658536585366,True,East,8.088944977197093
69,"dunleavy,mike",chi,SG,82,2586,333,774,123,324,140,164,46,345,186,64,108,46,163,0,929,1,0,0,False,7.5426829268292686,4.189024390243903,12.481707317073171,0.43023255813953487,0.5853658536585366,True,East,8.088944977197093
70,"gibson,taj",chi,PF,82,2353,429,896,0,7,211,281,200,559,91,41,150,110,207,2,1069,8,0,0,False,8.356707317073171,5.0823170731707314,13.439024390243903,0.47879464285714285,0.5853658536585366,True,East,8.088944977197093
71,"hinrich,kirk",chi,SG,73,2120,243,619,85,242,95,125,31,192,285,80,120,26,203,2,666,3,0,0,False,6.976027397260274,2.541095890410959,10.099315068493151,0.3925686591276252,0.5853658536585366,True,East,8.088944977197093
72,"james,mike",chi,PG,11,77,5,21,1,5,0,2,0,7,17,2,5,0,11,0,11,0,0,0,False,0.8181818181818182,0.36363636363636365,1.2272727272727273,0.23809523809523808,0.5853658536585366,True,East,8.088944977197093
73,"martin,cartier",chi,SF,59,873,111,264,59,151,48,65,13,110,34,27,34,7,71,0,329,0,0,0,False,3.059322033898305,1.7330508474576272,5.2923728813559325,0.42045454545454547,0.5853658536585366,True,East,8.088944977197093
74,"mohammed,nazr",chi,C,80,562,54,126,0,0,16,30,66,175,20,14,37,30,77,0,124,1,0,0,False,1.109375,1.475,2.584375,0.42857142857142855,0.5853658536585366,True,East,8.088944977197093
75,"murphy,erik",chi,PF,23,65,3,13,0,3,0,0,2,8,2,0,2,4,7,0,6,0,0,0,False,-0.08695652173913043,0.2826086956521739,0.1956521739130435,0.23076923076923078,0.5853658536585366,True,East,8.088944977197093
76,"noah,joakim",chi,C,80,2818,380,800,0,2,247,335,282,901,431,99,194,123,245,2,1007,12,0,0,False,13.865625,9.290625,23.15625,0.475,0.5853658536585366,True,East,8.088944977197093
77,"rose,derrick",chi,PG,10,311,58,164,16,47,27,32,9,32,43,5,34,1,15,0,159,1,0,0,False,6.975,2.275,10.05,0.35365853658536583,0.5853658536585366,True,East,8.088944977197093
78,"shengelia,tornik",chi,SF,26,158,13,28,0,6,3,8,4,16,14,3,12,0,18,0,29,0,0,0,False,0.6923076923076923,0.25961538461538464,0.9519230769230769,0.4642857142857143,0.5853658536585366,True,East,8.088944977197093
79,"snell,tony",chi,SF,77,1235,129,336,57,178,31,41,19,124,68,29,44,15,84,0,346,0,0,0,False,2.3766233766233764,1.4837662337662338,4.23051948051948,0.38392857142857145,0.5853658536585366,True,East,8.088944977197093
80,"bennett,anthony",cle,PF,52,666,80,225,13,53,44,69,49,155,17,21,47,8,93,1,217,1,0,0,False,1.3461538461538463,1.8028846153846154,3.2740384615384617,0.35555555555555557,0.4024390243902439,False,East,7.986982993635561
81,"curry,seth",cle,PG,2,13,1,3,1,1,0,0,0,1,0,2,0,0,0,0,3,0,0,0,False,0.5,1.75,2.5,0.3333333333333333,0.4024390243902439,False,East,7.986982993635561
82,"dellavedova,matt",cle,SG,72,1276,122,296,57,154,38,48,30,124,186,34,60,5,121,0,339,1,0,0,False,4.8125,1.125,6.333333333333333,0.41216216216216217,0.4024390243902439,False,East,7.986982993635561
83,"deng,luol",cle,SF,63,2213,371,860,57,189,212,268,99,361,183,62,114,9,111,0,1011,1,0,0,False,10.765873015873016,4.650793650793651,15.869047619047619,0.4313953488372093,0.4024390243902439,False,East,7.986982993635561
84,"edwards,shane",cle,SF,2,11,1,3,0,0,0,0,1,2,0,0,1,0,1,0,2,0,0,0,False,-0.125,0.25,0.125,0.3333333333333333,0.4024390243902439,False,East,7.986982993635561
85,"felix,carrick",cle,SG,7,38,7,14,2,5,3,4,1,6,4,0,4,0,4,0,19,0,0,0,False,1.7857142857142858,0.42857142857142855,2.357142857142857,0.5,0.4024390243902439,False,East,7.986982993635561
86,"gee,alonzo",cle,SG,65,1021,98,237,19,59,43,61,35,149,47,39,44,15,96,0,258,0,0,0,False,2.2884615384615383,1.9961538461538462,4.430769230769231,0.41350210970464135,0.4024390243902439,False,East,7.986982993635561
87,"hawes,spencer",cle,C,80,2468,403,882,128,307,119,152,131,660,240,44,173,94,237,3,1053,11,0,0,False,9.515625,6.99375,17.309375,0.45691609977324266,0.4024390243902439,False,East,7.986982993635561
88,"hopson,scotty",cle,SG,2,7,0,4,0,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,False,-1.125,0.625,-0.5,0.0,0.4024390243902439,False,East,7.986982993635561
89,"irving,kyrie",cle,PG,71,2496,532,1237,123,344,291,338,52,259,433,108,190,23,163,0,1478,0,0,0,False,15.566901408450704,3.992957746478873,20.426056338028168,0.43007275666936134,0.4024390243902439,False,East,7.986982993635561
90,"jack,jarrett",cle,PG,80,2253,286,698,63,185,125,149,22,223,325,55,133,22,133,0,760,2,0,0,False,7.45,2.815625,10.659375,0.40974212034383956,0.4024390243902439,False,East,7.986982993635561
91,"karasev,sergey",cle,SG,22,156,12,35,4,19,9,10,0,16,6,3,11,1,22,0,37,0,0,0,False,0.32954545454545453,0.4431818181818182,0.8636363636363636,0.34285714285714286,0.4024390243902439,False,East,7.986982993635561
92,"miles,c.j.",cle,SG,51,987,178,409,83,211,64,75,18,103,52,46,44,15,103,0,503,0,0,0,False,5.7745098039215685,2.0784313725490198,8.666666666666666,0.4352078239608802,0.4024390243902439,False,East,7.986982993635561
93,"onuaku,arinze",cle,PF,5,31,1,5,0,0,1,2,2,8,3,0,1,0,3,0,3,0,0,0,False,0.6,0.9,1.5,0.2,0.4024390243902439,False,East,7.986982993635561
94,"thompson,tristan",cle,PF,82,2591,363,761,0,1,235,339,269,754,72,42,108,35,188,0,961,0,0,0,False,8.963414634146341,5.835365853658536,14.798780487804878,0.47700394218134035,0.4024390243902439,False,East,7.986982993635561
95,"varejao,anderson",cle,PF,65,1803,227,459,0,7,92,135,187,629,140,69,72,39,164,2,546,1,0,0,False,8.669230769230769,7.4653846153846155,16.134615384615383,0.49455337690631807,0.4024390243902439,False,East,7.986982993635561
96,"waiters,dion",cle,SG,70,2073,430,992,92,249,161,235,31,194,211,63,154,17,153,0,1113,2,0,0,False,8.775,2.6035714285714286,12.035714285714286,0.4334677419354839,0.4024390243902439,False,East,7.986982993635561
97,"zeller,tyler",cle,PF,70,1050,156,290,0,1,87,121,102,281,35,18,60,38,137,1,399,1,0,0,False,4.539285714285715,2.442857142857143,6.982142857142857,0.5379310344827586,0.4024390243902439,False,East,7.986982993635561
98,"blair,dejuan",dal,C,78,1217,210,393,0,2,77,121,139,368,70,60,77,21,192,1,497,1,0,0,False,5.4006410256410255,2.9358974358974357,8.336538461538462,0.5343511450381679,0.5975609756097561,True,West,9.285798635251211
99,"calderon,jose",dal,PG,81,2472,341,748,191,425,52,63,29,192,378,69,103,11,136,0,925,3,0,0,False,10.891975308641975,2.373456790123457,14.444444444444445,0.45588235294117646,0.5975609756097561,True,West,9.285798635251211
100,"carter,vince",dal,SG,81,1975,330,811,146,371,161,196,67,284,212,61,108,35,209,1,967,1,0,0,False,8.203703703703704,2.7623456790123457,11.867283950617283,0.406905055487053,0.5975609756097561,True,West,9.285798635251211
101,"crowder,jae",dal,SF,78,1258,130,296,50,151,46,61,46,194,60,59,41,21,100,0,356,2,0,0,False,3.2083333333333335,2.4711538461538463,6.0,0.4391891891891892,0.5975609756097561,True,West,9.285798635251211
102,"dalembert,samuel",dal,C,80,1614,214,377,0,1,101,137,200,541,38,41,90,94,210,0,529,1,0,0,False,6.025,4.765625,10.790625,0.5676392572944297,0.5975609756097561,True,West,9.285798635251211
103,"ellington,wayne",dal,SG,45,398,55,126,25,59,10,11,8,43,19,16,11,2,33,0,145,0,0,0,False,2.033333333333333,0.9,3.2111111111111112,0.4365079365079365,0.5975609756097561,True,West,9.285798635251211
104,"ellis,monta",dal,PG,82,3023,577,1279,69,209,339,430,38,295,470,141,263,23,197,0,1562,6,0,0,False,13.478658536585366,4.362804878048781,18.26219512195122,0.4511336982017201,0.5975609756097561,True,West,9.285798635251211
105,"harris,devin",dal,PG,40,817,96,254,31,101,92,115,8,85,178,28,59,2,72,1,315,0,0,0,False,7.55625,1.95,9.89375,0.3779527559055118,0.5975609756097561,True,West,9.285798635251211
106,"james,bernard",dal,C,30,145,11,23,0,1,6,11,15,42,3,3,10,8,24,0,28,0,0,0,False,0.6583333333333333,0.8916666666666667,1.55,0.4782608695652174,0.5975609756097561,True,West,9.285798635251211
107,"larkin,shane",dal,PG,48,494,52,137,12,38,16,25,11,42,71,26,39,1,46,0,132,0,0,0,False,1.9479166666666667,0.8645833333333334,2.9375,0.3795620437956204,0.5975609756097561,True,West,9.285798635251211
108,"ledo,ricky",dal,SG,11,34,6,17,3,8,4,4,0,2,2,1,2,0,2,0,19,0,0,0,False,0.7272727272727273,0.20454545454545456,1.0681818181818181,0.35294117647058826,0.5975609756097561,True,West,9.285798635251211
109,"marion,shawn",dal,SF,76,2407,341,708,58,162,51,65,132,497,124,90,95,37,125,0,791,1,0,0,False,7.6875,5.947368421052632,14.016447368421053,0.481638418079096,0.5975609756097561,True,West,9.285798635251211
110,"mekel,gal",dal,PG,31,293,30,86,5,20,8,12,5,27,63,4,31,1,31,0,73,0,0,0,False,1.935483870967742,0.4032258064516129,2.4193548387096775,0.3488372093023256,0.5975609756097561,True,West,9.285798635251211
111,"nowitzki,dirk",dal,PF,80,2625,632,1272,131,329,338,376,40,498,216,73,118,45,165,1,1733,7,0,0,False,15.36875,6.396875,22.584375,0.4968553459119497,0.5975609756097561,True,West,9.285798635251211
112,"wright,brandan",dal,C,58,1083,224,331,0,0,77,106,102,244,31,32,35,55,94,0,525,0,0,0,False,8.629310344827585,3.2758620689655173,11.905172413793103,0.676737160120846,0.5975609756097561,True,West,9.285798635251211
113,"arthur,darrell",den,PF,69,1164,162,410,24,64,53,62,52,210,61,39,58,47,185,3,401,3,0,0,False,2.9166666666666665,2.3369565217391304,5.427536231884058,0.3951219512195122,0.43902439024390244,False,West,10.126043376536215
114,"brooks,aaron",den,PG,72,1558,233,581,96,248,83,95,43,140,233,52,117,13,146,0,645,6,0,0,False,6.569444444444445,1.4166666666666667,8.652777777777779,0.4010327022375215,0.43902439024390244,False,West,10.126043376536215
115,"chandler,wilson",den,SG,62,1925,307,738,122,351,110,152,58,294,114,46,79,31,193,4,846,0,0,0,False,7.995967741935484,3.6774193548387095,12.65725806451613,0.4159891598915989,0.43902439024390244,False,West,10.126043376536215
116,"faried,kenneth",den,SF,80,2179,447,820,0,3,202,311,237,683,95,70,135,69,193,0,1096,5,0,0,False,10.63125,6.325,16.95625,0.5451219512195122,0.43902439024390244,False,West,10.126043376536215
117,"fournier,evan",den,SG,76,1502,228,544,89,237,93,123,34,202,114,34,100,7,179,1,638,1,0,0,False,4.703947368421052,1.6842105263157894,6.973684210526316,0.41911764705882354,0.43902439024390244,False,West,10.126043376536215
118,"foye,randy",den,PG,81,2487,361,875,189,498,157,185,36,232,288,67,145,39,205,4,1068,0,0,0,False,9.317901234567902,2.669753086419753,13.154320987654321,0.4125714285714286,0.43902439024390244,False,West,10.126043376536215
119,"hickson,j.j.",den,PF,69,1859,332,654,0,8,150,290,206,632,95,47,127,51,177,0,814,1,0,0,False,8.507246376811594,6.481884057971015,14.98913043478261,0.5076452599388379,0.43902439024390244,False,West,10.126043376536215
120,"lawson,ty",den,PG,62,2221,347,805,72,202,324,406,41,216,543,100,201,10,113,1,1090,0,0,0,False,17.088709677419356,4.088709677419355,21.758064516129032,0.43105590062111804,0.43902439024390244,False,West,10.126043376536215
121,"mcgee,javale",den,C,5,80,17,39,0,0,1,1,10,17,2,1,8,7,16,0,35,0,0,0,False,3.1,1.45,4.55,0.4358974358974359,0.43902439024390244,False,West,10.126043376536215
122,"miller,quincy",den,SF,52,788,94,256,30,94,39,55,36,147,26,22,48,32,70,0,257,0,0,0,False,1.8365384615384615,2.605769230769231,4.730769230769231,0.3671875,0.43902439024390244,False,West,10.126043376536215
123,"mozgov,timofey",den,C,82,1774,285,545,4,24,196,260,171,528,62,27,122,100,213,3,770,5,0,0,False,6.939024390243903,4.685975609756097,11.649390243902438,0.5229357798165137,0.43902439024390244,False,West,10.126043376536215
